name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Harry Kane,Tottenham,30,"AM(C),FW",3087,23,14,1,0,3.9,0.6990000000000001,2.2,13,7.79
Gareth Bale,Tottenham,34,"M(CLR),FW",923,11,2,1,0,1.9,0.732,1.2,4,7.3
Son Heung Min,Tottenham,31,"M(CLR),FW",3127,17,10,0,0,1.8,0.8340000000000001,0.5,0,7.27
Sèrge Aurier,Tottenham,30,"D(CLR),M(R)",1609,2,3,0,0,0.8,0.8079999999999999,1.9,0,7.06
Pierre Emile Højbjerg,Tottenham,28,M(C),3420,2,4,9,0,0.4,0.885,1.2,1,6.95
Tanguy Ndombélé,Tottenham,26,M(C),2108,3,2,3,0,0.5,0.856,0.3,2,6.86
Toby Alderweireld,Tottenham,34,D(CR),2241,1,0,2,0,0.4,0.825,1.8,0,6.86
Hugo Lloris,Tottenham,36,GK,3420,0,0,0,0,0.0,0.693,0.2,2,6.75
Matt Doherty,Tottenham,31,"D(LR),M(LR)",1239,0,2,2,1,0.2,0.805,2.9,1,6.75
David McGoldrick,Sheff Utd,35,"AM(CLR),FW",2402,8,1,7,0,2.0,0.747,2.5,2,6.72
Sergio Reguilón,Tottenham,26,"D(L),M(L)",2249,0,3,5,0,0.7,0.773,1.1,1,6.72
Japhet Tanganga,Tottenham,24,D(CR),489,0,0,2,0,0.3,0.809,2.0,0,6.7
Ethan Ampadu,Sheff Utd,22,"D(C),DMC",2091,0,0,3,0,0.3,0.823,2.1,1,6.7
Chris Basham,Sheff Utd,35,"D(CR),M(CR)",2586,0,1,5,0,0.3,0.828,1.8,1,6.69
Oliver McBurnie,Sheff Utd,27,"AM(CL),FW",1319,1,0,2,0,1.3,0.575,6.0,2,6.67
Davinson Sánchez,Tottenham,27,D(C),1487,0,0,1,0,0.3,0.845,2.7,0,6.67
Eric Dier,Tottenham,29,"D(CR),DMC",2520,0,0,3,0,0.5,0.8320000000000001,3.1,0,6.66
Lucas Moura,Tottenham,31,"AM(CLR),FW",1403,3,4,1,0,0.6,0.752,0.8,3,6.63
Giovani Lo Celso,Tottenham,27,"M(CR),FW",950,1,1,5,0,0.8,0.8140000000000001,0.8,0,6.62
Jack Robinson,Sheff Utd,29,"D(CL),M(L)",875,0,1,3,0,0.5,0.82,2.9,0,6.61
John Egan,Sheff Utd,30,D(C),2630,0,1,7,1,0.5,0.8170000000000001,2.6,1,6.58
Joe Rodon,Tottenham,25,D(C),732,0,0,0,0,0.1,0.8809999999999999,1.8,0,6.57
Ben Davies,Tottenham,30,"D(CL),M(L)",1340,0,1,1,0,0.2,0.792,1.3,0,6.56
Aaron Ramsdale,Sheff Utd,25,GK,3420,0,0,1,0,0.0,0.434,0.2,2,6.55
Kean Bryan,Sheff Utd,26,D(C),1007,1,0,1,0,0.2,0.7090000000000001,2.4,0,6.55
Jayden Bogle,Sheff Utd,23,"D(R),M(R)",1109,2,0,2,0,1.1,0.76,1.1,0,6.53
John Fleck,Sheff Utd,31,DMC,2577,0,2,4,0,0.5,0.8290000000000001,0.4,0,6.51
Steven Bergwijn,Tottenham,25,"AM(CLR),FW",1214,1,3,3,0,0.7,0.8370000000000001,0.1,0,6.49
Dele Alli,Tottenham,27,"M(CL),FW",619,0,1,0,0,0.8,0.818,0.5,0,6.49
Oliver Norwood,Sheff Utd,32,M(C),2226,0,0,6,0,0.3,0.8340000000000001,0.5,0,6.48
Max Lowe,Sheff Utd,26,"D(LR),M(L)",552,0,0,1,0,0.3,0.727,0.6,0,6.47
Moussa Sissoko,Tottenham,33,M(CR),1577,0,0,3,0,0.1,0.8440000000000001,0.6,0,6.44
Daniel Jebbison,Sheff Utd,20,FW,284,1,0,0,0,1.0,0.6859999999999999,1.3,0,6.43
Sander Berge,Sheff Utd,25,M(C),1120,1,1,4,0,0.7,0.856,1.1,0,6.43
Ben Osborn,Sheff Utd,29,"D(L),M(CLR)",1606,1,0,1,0,0.4,0.81,0.5,0,6.4
Enda Stevens,Sheff Utd,33,"D(CL),M(L)",2700,0,1,6,0,0.5,0.7809999999999999,1.2,0,6.39
Carlos Vinícius,Tottenham,28,FW,306,1,0,2,0,0.8,0.522,1.6,0,6.37
Harry Winks,Tottenham,27,DMC,861,0,0,5,0,0.3,0.8490000000000001,0.5,0,6.37
Erik Lamela,Tottenham,31,"AM(CLR),FW",708,1,0,4,1,0.9,0.831,0.3,0,6.36
Jack O 39 Connell,Sheff Utd,29,D(C),180,0,0,0,0,0.0,0.7140000000000001,2.5,0,6.36
George Baldock,Sheff Utd,30,"D(CR),M(R)",2789,0,2,7,0,0.4,0.7829999999999999,0.8,0,6.35
