name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Bruno Fernandes,Man Utd,28,M(CLR),3110,18,12,6,0,3.3,0.7829999999999999,0.4,6,7.43
Aaron Wan Bissaka,Man Utd,25,"D(R),M(R)",3060,2,4,3,0,0.2,0.8490000000000001,1.1,3,7.15
Marcus Rashford,Man Utd,25,"AM(CLR),FW",2928,11,9,4,0,2.1,0.821,0.7,3,7.13
Paul Pogba,Man Utd,30,M(CL),1896,3,3,3,0,1.2,0.83,2.1,4,7.06
Harry Maguire,Man Utd,30,D(C),3048,2,1,11,0,1.1,0.873,4.0,4,7.04
Luke Shaw,Man Utd,28,"D(CL),M(L)",2657,1,5,8,0,0.3,0.85,1.2,2,7.03
Alex Telles,Man Utd,30,"D(CL),M(L)",692,0,2,0,0,0.6,0.847,1.9,0,6.97
Okay Yokuslu,WBA,29,"D(C),DMC",1319,0,1,4,0,0.8,0.825,2.6,0,6.96
Matheus Pereira,WBA,27,AM(CLR),2582,11,6,2,1,2.0,0.7959999999999999,0.4,2,6.96
Scott McTominay,Man Utd,26,"D(C),DMC",2128,4,1,3,0,0.8,0.87,1.5,0,6.93
Ahmed Hegazy,WBA,32,D(C),90,0,0,0,0,0.0,0.679,5.0,0,6.93
Anthony Elanga,Man Utd,21,AM(LR),156,1,0,0,0,1.0,0.755,0.5,1,6.93
Fred,Man Utd,30,M(C),2397,1,0,5,0,0.8,0.877,0.3,0,6.92
Timothy Fosu Mensah,Man Utd,25,D(CR),81,0,0,1,0,1.0,0.909,1.0,0,6.92
Anthony Martial,Man Utd,27,"AM(LR),FW",1488,4,3,0,1,2.0,0.8440000000000001,0.8,1,6.84
Amad Diallo,Man Utd,21,AM(CR),167,0,1,0,0,0.3,0.825,0.3,0,6.78
Kyle Bartley,WBA,32,D(C),2584,3,1,4,0,0.5,0.7709999999999999,3.6,1,6.77
Sam Johnstone,WBA,30,GK,3330,0,1,1,0,0.0,0.43200000000000005,0.2,2,6.74
Mason Greenwood,Man Utd,21,"AM(R),FW",1826,7,2,2,0,2.2,0.85,0.2,1,6.72
Conor Townsend,WBA,30,"D(CL),M(L)",2235,0,2,0,0,0.4,0.767,1.7,1,6.72
David Button,WBA,34,GK,90,0,0,0,0,0.0,0.47200000000000003,1.0,0,6.71
Victor Lindelöf,Man Utd,29,D(CR),2586,1,1,0,0,0.1,0.898,2.2,0,6.69
Mbaye Diagne,WBA,31,FW,1194,3,2,2,0,1.6,0.621,3.3,1,6.68
Edinson Cavani,Man Utd,36,"AM(LR),FW",1372,10,3,4,0,1.3,0.774,0.4,1,6.67
Dean Henderson,Man Utd,26,GK,1125,0,0,3,0,0.0,0.674,0.5,0,6.65
Conor Gallagher,WBA,23,AM(C),2532,2,2,11,0,1.0,0.815,0.8,0,6.63
Darnell Furlong,WBA,27,"D(CR),M(R)",2932,1,3,5,0,0.7,0.594,3.4,0,6.62
Daniel James,Man Utd,25,"AM(CLR),FW",914,3,1,3,0,1.1,0.813,0.3,0,6.61
Nemanja Matic,Man Utd,35,DMC,1102,0,0,2,0,0.3,0.903,1.0,0,6.58
Juan Mata,Man Utd,35,AM(CLR),510,1,2,0,0,0.6,0.857,0.1,0,6.54
Robert Snodgrass,WBA,35,M(CLR),527,0,0,2,0,0.5,0.7879999999999999,1.1,0,6.51
Dara O 39 Shea,WBA,24,D(CR),2102,0,0,3,0,0.1,0.636,2.6,0,6.51
Ainsley Maitland Niles,WBA,25,"D(LR),M(CLR)",1233,0,0,2,0,0.7,0.7759999999999999,0.3,0,6.48
David de Gea,Man Utd,32,GK,2296,0,0,0,0,0.0,0.754,0.2,0,6.47
Grady Diangana,WBA,25,"AM(CLR),FW",1239,1,0,0,0,0.7,0.762,1.2,0,6.41
Callum Robinson,WBA,28,"AM(CLR),FW",1567,5,0,0,0,1.1,0.7490000000000001,0.6,1,6.41
Eric Bailly,Man Utd,29,D(CR),915,0,0,3,0,0.2,0.883,2.0,0,6.41
Semi Ajayi,WBA,29,"D(C),DMC",2780,2,0,3,1,0.4,0.732,2.3,0,6.4
Sam Field,WBA,25,"D(C),DMC",62,0,0,0,0,0.0,0.625,1.0,0,6.4
Filip Krovinovic,WBA,27,M(CL),545,0,0,0,0,0.7,0.833,0.8,0,6.37
Donny van de Beek,Man Utd,26,M(C),515,1,1,1,0,0.1,0.861,0.1,0,6.35
Matt Phillips,WBA,32,"M(CLR),FW",1829,2,1,1,0,0.7,0.743,0.5,1,6.34
Kieran Gibbs,WBA,33,"D(L),M(L)",811,0,0,1,1,0.1,0.742,0.9,0,6.29
Axel Tuanzebe,Man Utd,25,D(CR),402,0,0,2,0,0.0,0.8859999999999999,0.7,0,6.26
Rekeem Harper,WBA,23,M(C),30,0,0,0,0,0.5,0.8240000000000001,0.5,0,6.22
Branislav Ivanovic,WBA,39,D(CR),767,0,0,2,0,0.3,0.8390000000000001,1.0,0,6.21
Brandon Williams,Man Utd,22,"D(L),M(L)",187,0,0,0,0,0.3,0.846,0.0,0,6.21
Lee Peltier,WBA,36,"D(CLR),DMC,M(R)",229,0,0,1,0,0.0,0.569,0.8,0,6.21
Kamil Grosicki,WBA,35,AM(LR),149,0,1,0,0,1.0,0.75,0.0,0,6.19
Hannibal Mejbri,Man Utd,20,AM(C),8,0,0,0,0,0.0,1.0,0.0,0,6.17
Jake Livermore,WBA,33,"D(C),DMC",1249,0,0,2,1,0.3,0.71,0.7,0,6.17
Charlie Austin,WBA,34,FW,134,0,0,0,0,0.6,0.6970000000000001,1.2,0,6.16
Karlan Grant,WBA,25,"AM(CL),FW",1133,1,0,1,0,0.8,0.7509999999999999,0.7,1,6.15
Kyle Edwards,WBA,25,AM(LR),114,0,0,0,0,0.4,0.912,0.0,0,6.14
Hal Robson Kanu,WBA,34,"AM(LR),FW",549,2,0,2,0,0.7,0.7090000000000001,0.6,0,6.13
Romaine Sawyers,WBA,31,M(CL),1490,0,0,2,0,0.2,0.853,0.7,0,6.12
Shola Shoretire,Man Utd,19,"AM(C),FW",9,0,0,0,0,0.0,0.833,0.5,0,6.01
William Fish,Man Utd,20,D(C),1,0,0,0,0,0.0,0.0,0.0,0,6.0
Odion Ighalo,Man Utd,34,"AM(C),FW",9,0,0,0,0,0.0,1.0,0.0,0,5.74
