name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Mathew Ryan,Arsenal,31,GK,270,0,0,0,0,0.0,0.894,0.3,0,7.1
Christian Benteke,Crystal Palace,32,FW,1819,10,1,1,1,2.4,0.586,6.8,2,7.08
Alexandre Lacazette,Arsenal,32,"M(CLR),FW",1931,13,2,3,0,1.5,0.7879999999999999,0.9,3,6.89
Andros Townsend,Crystal Palace,32,"AM(LR),FW",2259,1,5,0,0,1.1,0.737,0.1,1,6.88
Wilfried Zaha,Crystal Palace,30,"AM(LR),FW",2614,11,2,6,0,2.0,0.7829999999999999,0.3,2,6.88
Bukayo Saka,Arsenal,21,"D(L),M(CLR)",2562,5,3,1,0,1.9,0.818,0.4,2,6.88
Dani Ceballos,Arsenal,27,M(CL),1616,0,3,4,0,0.5,0.872,0.3,2,6.85
James McArthur,Crystal Palace,35,M(CLR),1471,0,2,3,0,0.3,0.8170000000000001,1.2,1,6.84
Eberechi Eze,Crystal Palace,25,AM(CLR),2565,4,6,3,0,1.1,0.8420000000000001,0.4,4,6.81
Calum Chambers,Arsenal,28,"D(CR),DMC",752,0,2,0,0,0.8,0.8390000000000001,2.0,0,6.79
Rob Holding,Arsenal,27,D(CR),2558,0,1,2,0,0.5,0.87,2.4,1,6.79
Pierre Emerick Aubameyang,Arsenal,34,"M(CLR),FW",2337,10,3,2,0,2.0,0.78,1.2,1,6.78
Emile Smith Rowe,Arsenal,23,AM(CL),1448,2,4,0,0,0.7,0.887,0.2,0,6.77
Nicolas Pépé,Arsenal,28,"AM(LR),FW",1614,10,1,1,1,1.7,0.8109999999999999,1.2,4,6.76
Thomas Partey,Arsenal,30,"D(R),M(CR)",1537,0,2,5,0,1.1,0.872,1.0,1,6.75
Granit Xhaka,Arsenal,30,"D(L),M(C)",2522,1,2,7,1,0.7,0.902,1.3,0,6.73
Gabriel Magalhães,Arsenal,25,D(C),1997,2,0,2,1,0.7,0.857,2.5,0,6.73
Martin Ødegaard,Arsenal,24,AM(CR),866,1,2,0,0,1.1,0.909,0.2,0,6.72
Pablo Marí,Arsenal,29,D(C),900,0,0,2,0,0.2,0.877,2.6,0,6.71
Tyrick Mitchell,Crystal Palace,23,D(L),1710,1,1,1,0,0.1,0.698,0.6,0,6.7
Héctor Bellerín,Arsenal,28,"D(R),M(R)",2093,1,2,8,0,0.6,0.838,1.2,1,6.69
Kieran Tierney,Arsenal,26,"D(CL),M(L)",2302,1,3,4,0,0.6,0.7959999999999999,0.7,0,6.68
Gabriel Martinelli,Arsenal,22,"AM(L),FW",588,2,1,0,0,1.4,0.799,0.5,1,6.66
Willian,Arsenal,35,AM(CLR),1407,1,5,0,0,0.8,0.875,0.4,3,6.65
Jeffrey Schlupp,Crystal Palace,30,"D(L),M(CLR)",1426,2,3,3,0,0.7,0.7390000000000001,1.1,2,6.65
Scott Dann,Crystal Palace,36,D(C),1350,1,0,1,0,0.3,0.809,3.4,0,6.58
Gary Cahill,Crystal Palace,37,D(C),1800,1,1,3,0,0.6,0.8240000000000001,3.5,0,6.57
Cheikhou Kouyaté,Crystal Palace,33,"D(CR),DMC",3123,1,0,4,0,0.2,0.772,2.3,1,6.57
Bernd Leno,Arsenal,31,GK,3132,0,0,0,1,0.0,0.768,0.3,0,6.56
Luka Milivojevic,Crystal Palace,32,DMC,2365,1,1,8,1,0.6,0.83,1.1,1,6.55
Joel Ward,Crystal Palace,33,"D(CLR),DMC,M(R)",2255,0,1,5,0,0.1,0.7190000000000001,1.8,0,6.55
Rúnar Alex Rúnarsson,Arsenal,28,GK,16,0,0,0,0,0.0,0.556,0.0,0,6.55
Jordan Ayew,Crystal Palace,31,"AM(CLR),FW",2098,1,3,4,0,0.8,0.81,0.9,0,6.52
David Luiz,Arsenal,36,"D(C),DMC",1400,1,0,1,1,0.8,0.835,1.8,0,6.51
Cédric Soares,Arsenal,31,"D(LR),M(R)",745,0,1,1,0,0.7,0.764,0.7,0,6.48
Patrick van Aanholt,Crystal Palace,32,"D(L),M(L)",1776,0,1,2,0,0.8,0.8009999999999999,0.5,0,6.47
Vicente Guaita,Crystal Palace,36,GK,3330,0,0,2,0,0.0,0.496,0.3,1,6.46
Ainsley Maitland Niles,Arsenal,25,"D(LR),M(CLR)",486,0,0,0,0,0.2,0.7809999999999999,0.3,0,6.44
Mohamed Elneny,Arsenal,31,DMC,1542,1,0,3,0,0.4,0.93,0.3,1,6.43
James Tomkins,Crystal Palace,34,D(CR),552,0,0,1,0,0.3,0.769,1.5,0,6.39
Jairo Riedewald,Crystal Palace,26,"D(CL),DMC",1819,2,0,4,0,0.2,0.856,0.4,0,6.34
Nathaniel Clyne,Crystal Palace,32,"D(LR),M(R)",1147,0,1,2,0,0.3,0.763,0.3,0,6.33
Eddie Nketiah,Arsenal,24,FW,415,2,1,0,0,0.7,0.8240000000000001,0.4,0,6.33
Michy Batshuayi,Crystal Palace,29,FW,724,2,1,0,0,0.7,0.713,0.6,0,6.32
James McCarthy,Crystal Palace,32,M(C),824,0,0,1,0,0.1,0.764,0.6,0,6.29
Jean Philippe Mateta,Crystal Palace,26,FW,217,1,0,0,0,0.6,0.617,1.9,0,6.29
Sead Kolasinac,Arsenal,30,"D(CL),DMC,M(L)",90,0,0,0,0,0.0,0.871,2.0,0,6.28
Jack Butland,Crystal Palace,30,GK,90,0,0,0,0,0.0,0.21100000000000002,0.0,0,6.25
Joe Willock,Arsenal,23,M(C),235,0,0,1,0,0.6,0.782,1.1,0,6.25
Reiss Nelson,Arsenal,23,M(LR),70,0,0,0,0,0.5,0.8240000000000001,0.0,0,6.2
Shkodran Mustafi,Arsenal,31,D(CR),45,0,0,0,0,0.0,0.878,1.0,0,6.17
Martin Kelly,Crystal Palace,33,D(CLR),1,0,0,0,0,0.0,0.667,0.0,0,6.08
Mamadou Sakho,Crystal Palace,33,D(C),275,0,0,0,0,0.3,0.88,1.5,0,6.06
