name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Sadio Mané,Liverpool,31,"AM(CLR),FW",2813,11,7,3,0,2.7,0.787,1.0,7,7.33
Nathaniel Phillips,Liverpool,26,D(C),1456,1,1,2,0,0.9,0.8420000000000001,5.6,3,7.29
Thiago Alcântara,Liverpool,32,M(C),1858,1,0,4,0,0.9,0.8959999999999999,1.3,2,7.12
Roberto Firmino,Liverpool,31,"M(CLR),FW",2852,9,7,2,0,2.3,0.807,0.6,4,7.11
James Ward Prowse,Southampton,28,M(CR),3420,8,7,5,0,1.1,0.8640000000000001,1.2,2,7.07
Mohamed Salah,Liverpool,31,"AM(CLR),FW",3082,22,5,0,0,3.4,0.8370000000000001,0.5,3,7.07
Caoimhín Kelleher,Liverpool,24,GK,180,0,0,0,0,0.0,0.75,0.0,0,7.03
Trent Alexander Arnold,Liverpool,24,"D(R),DMC,M(R)",3033,2,7,2,0,1.5,0.794,0.2,2,7.02
Joël Matip,Liverpool,32,D(C),693,1,2,2,0,0.5,0.877,2.3,1,6.96
Oriol Romeu,Southampton,31,DMC,1768,1,1,6,0,0.7,0.826,1.5,2,6.93
Diogo Jota,Liverpool,26,"AM(CLR),FW",1113,9,0,2,0,2.4,0.7490000000000001,0.7,0,6.89
Jannik Vestergaard,Southampton,31,D(C),2575,3,0,3,1,0.8,0.836,3.3,1,6.89
Andy Robertson,Liverpool,29,"D(L),M(L)",3386,1,7,2,0,0.5,0.8440000000000001,0.8,0,6.88
Kyle Walker Peters,Southampton,26,"D(LR),M(R)",2649,0,2,4,0,0.6,0.809,0.5,0,6.84
Danny Ings,Southampton,31,"AM(C),FW",2185,12,4,1,0,2.0,0.6629999999999999,0.8,2,6.84
Fabinho,Liverpool,29,"D(CR),DMC",2565,0,0,6,0,0.3,0.903,1.8,0,6.82
Stuart Armstrong,Southampton,31,AM(CLR),2774,4,5,3,0,1.7,0.807,0.2,2,6.82
Jordan Henderson,Liverpool,33,"D(C),M(CLR)",1708,1,1,0,0,0.7,0.873,0.5,0,6.82
Ché Adams,Southampton,27,"AM(CL),FW",2675,9,5,1,0,1.5,0.703,1.5,0,6.77
Alisson Becker,Liverpool,30,GK,2970,1,0,1,0,0.0,0.846,0.4,0,6.73
Ozan Kabak,Liverpool,23,D(C),803,0,0,3,0,0.1,0.887,2.9,0,6.72
Rhys Williams,Liverpool,22,D(C),661,0,0,0,0,0.8,0.873,3.3,0,6.71
Jan Bednarek,Southampton,27,D(C),3104,1,1,5,1,0.3,0.8240000000000001,2.7,1,6.7
Fraser Forster,Southampton,35,GK,720,0,0,0,0,0.0,0.519,0.4,0,6.7
Mohammed Salisu,Southampton,24,D(CL),843,0,0,1,0,0.3,0.8,1.8,0,6.66
Georginio Wijnaldum,Liverpool,32,M(CLR),2947,2,0,1,0,0.8,0.927,1.0,0,6.62
Naby Keïta,Liverpool,28,M(C),524,0,0,1,0,0.9,0.879,0.4,0,6.59
Curtis Jones,Liverpool,22,AM(CL),1178,1,2,2,0,0.8,0.922,0.6,0,6.58
Theo Walcott,Southampton,34,"M(CLR),FW",1629,3,3,0,0,1.4,0.7440000000000001,0.5,1,6.56
Nathan Redmond,Southampton,29,"AM(CLR),FW",1731,2,3,1,0,1.6,0.768,0.3,0,6.55
Jack Stephens,Southampton,29,D(CR),1539,0,0,2,0,0.3,0.812,1.1,1,6.52
Alex McCarthy,Southampton,33,GK,2700,0,0,2,0,0.0,0.61,0.1,1,6.49
Neco Williams,Liverpool,22,"D(LR),M(LR)",249,0,0,1,0,0.3,0.7959999999999999,0.5,0,6.49
Joe Gomez,Liverpool,26,D(CLR),590,0,0,0,0,0.0,0.897,3.0,0,6.48
James Milner,Liverpool,37,"D(LR),M(CLR)",1062,0,1,3,0,0.5,0.856,0.9,0,6.48
Virgil van Dijk,Liverpool,32,D(C),371,1,0,1,0,0.8,0.9,2.4,0,6.45
Takumi Minamino,Southampton,28,"AM(CLR),FW",717,2,0,1,0,1.3,0.735,0.6,0,6.42
Ryan Bertrand,Southampton,34,"D(CL),M(L)",2599,0,1,5,0,0.3,0.7959999999999999,1.3,0,6.41
Takumi Minamino,Liverpool,28,"AM(CLR),FW",289,1,0,0,0,0.8,0.797,0.3,0,6.4
Xherdan Shaqiri,Liverpool,31,M(CLR),553,0,2,2,0,0.8,0.872,0.1,0,6.39
Moussa Djenepo,Southampton,25,M(LR),1240,1,0,5,0,0.5,0.728,0.4,0,6.37
Nathan Tella,Southampton,24,"AM(CLR),FW",742,1,1,2,0,0.9,0.7190000000000001,0.1,0,6.25
Ibrahima Diallo,Southampton,24,DMC,1012,0,0,3,0,0.3,0.85,0.5,0,6.22
Will Smallbone,Southampton,23,AM(CR),173,0,0,0,0,0.3,0.836,0.7,0,6.21
Divock Origi,Liverpool,28,"AM(LR),FW",182,0,0,0,0,0.8,0.804,0.3,0,6.19
Alex Oxlade Chamberlain,Liverpool,29,M(CLR),246,1,1,0,0,0.6,0.794,0.3,0,6.18
Yan Valery,Southampton,24,"D(CR),M(R)",101,0,0,0,0,0.7,0.889,0.7,0,6.15
Shane Long,Southampton,36,"AM(LR),FW",201,0,0,0,0,0.2,0.5710000000000001,1.2,0,6.11
Caleb Watts,Southampton,21,Midfielder,36,0,0,1,0,0.0,0.583,0.3,0,6.05
Daniel Nlundulu,Southampton,24,FW,102,0,0,0,0,0.1,0.7240000000000001,0.4,0,6.03
