name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kevin De Bruyne,Man City,32,"M(CLR),FW",2001,6,12,1,0,3.2,0.8170000000000001,0.2,8,7.65
Sadio Mané,Liverpool,31,"AM(CLR),FW",2813,11,7,3,0,2.7,0.787,1.0,7,7.33
Riyad Mahrez,Man City,32,"AM(CLR),FW",1955,9,6,0,0,2.1,0.884,0.6,4,7.31
João Cancelo,Man City,29,"D(LR),M(R)",2302,2,3,5,1,1.3,0.871,1.1,2,7.31
Nathaniel Phillips,Liverpool,26,D(C),1456,1,1,2,0,0.9,0.8420000000000001,5.6,3,7.29
Ilkay Gündogan,Man City,32,M(C),2031,13,2,1,0,1.9,0.917,0.4,2,7.29
Raheem Sterling,Man City,28,"M(CLR),FW",2537,10,7,4,0,2.3,0.862,0.3,4,7.22
Rodri,Man City,27,"D(C),DMC",2749,2,2,6,0,0.9,0.9129999999999999,2.4,1,7.17
Phil Foden,Man City,23,"AM(CLR),FW",1614,9,5,0,0,1.6,0.882,0.6,3,7.14
Thiago Alcântara,Liverpool,32,M(C),1858,1,0,4,0,0.9,0.8959999999999999,1.3,2,7.12
Gabriel Jesus,Man City,26,"AM(LR),FW",2060,9,4,2,0,1.9,0.85,0.7,1,7.11
Roberto Firmino,Liverpool,31,"M(CLR),FW",2852,9,7,2,0,2.3,0.807,0.6,4,7.11
Bernardo Silva,Man City,29,"M(CLR),FW",2071,2,6,5,0,1.1,0.9179999999999999,0.5,3,7.07
Mohamed Salah,Liverpool,31,"AM(CLR),FW",3082,22,5,0,0,3.4,0.8370000000000001,0.5,3,7.07
John Stones,Man City,29,"D(CR),DMC",1934,4,0,0,1,0.7,0.9329999999999999,1.7,1,7.03
Caoimhín Kelleher,Liverpool,24,GK,180,0,0,0,0,0.0,0.75,0.0,0,7.03
Trent Alexander Arnold,Liverpool,24,"D(R),DMC,M(R)",3033,2,7,2,0,1.5,0.794,0.2,2,7.02
Joël Matip,Liverpool,32,D(C),693,1,2,2,0,0.5,0.877,2.3,1,6.96
Scott Carson,Man City,37,GK,90,0,0,0,0,0.0,0.9,0.0,0,6.94
Rúben Dias,Man City,26,D(C),2845,1,0,4,0,0.4,0.932,1.9,0,6.91
Diogo Jota,Liverpool,26,"AM(CLR),FW",1113,9,0,2,0,2.4,0.7490000000000001,0.7,0,6.89
Andy Robertson,Liverpool,29,"D(L),M(L)",3386,1,7,2,0,0.5,0.8440000000000001,0.8,0,6.88
Oleksandr Zinchenko,Man City,26,"D(L),M(CLR)",1474,0,0,0,0,0.8,0.898,1.5,0,6.84
Fabinho,Liverpool,29,"D(CR),DMC",2565,0,0,6,0,0.3,0.903,1.8,0,6.82
Jordan Henderson,Liverpool,33,"D(C),M(CLR)",1708,1,1,0,0,0.7,0.873,0.5,0,6.82
Fernandinho,Man City,38,"D(CR),DMC",1185,0,2,6,0,0.7,0.872,1.4,0,6.81
Kyle Walker,Man City,33,"D(CR),M(R)",1947,1,1,1,0,0.4,0.902,1.1,1,6.77
Aymeric Laporte,Man City,29,D(CL),1343,0,0,1,0,0.4,0.9109999999999999,2.6,0,6.76
Ferran Torres,Man City,23,"AM(LR),FW",1306,7,2,1,0,1.5,0.852,0.6,2,6.76
Alisson Becker,Liverpool,30,GK,2970,1,0,1,0,0.0,0.846,0.4,0,6.73
Ozan Kabak,Liverpool,23,D(C),803,0,0,3,0,0.1,0.887,2.9,0,6.72
Rhys Williams,Liverpool,22,D(C),661,0,0,0,0,0.8,0.873,3.3,0,6.71
Sergio Agüero,Man City,35,"AM(CL),FW",559,4,1,0,0,1.6,0.807,0.2,0,6.64
Benjamin Mendy,Man City,29,"D(L),DMC,M(L)",955,2,1,2,0,0.5,0.8390000000000001,0.6,0,6.63
Georginio Wijnaldum,Liverpool,32,M(CLR),2947,2,0,1,0,0.8,0.927,1.0,0,6.62
Ederson,Man City,29,GK,3240,0,1,3,0,0.0,0.812,0.2,0,6.61
Naby Keïta,Liverpool,28,M(C),524,0,0,1,0,0.9,0.879,0.4,0,6.59
Curtis Jones,Liverpool,22,AM(CL),1178,1,2,2,0,0.8,0.922,0.6,0,6.58
Nathan Aké,Man City,28,"D(CL),DMC",797,1,0,4,0,0.3,0.9309999999999999,2.4,0,6.57
Neco Williams,Liverpool,22,"D(LR),M(LR)",249,0,0,1,0,0.3,0.7959999999999999,0.5,0,6.49
Joe Gomez,Liverpool,26,D(CLR),590,0,0,0,0,0.0,0.897,3.0,0,6.48
James Milner,Liverpool,37,"D(LR),M(CLR)",1062,0,1,3,0,0.5,0.856,0.9,0,6.48
Virgil van Dijk,Liverpool,32,D(C),371,1,0,1,0,0.8,0.9,2.4,0,6.45
Takumi Minamino,Liverpool,28,"AM(CLR),FW",289,1,0,0,0,0.8,0.797,0.3,0,6.4
Xherdan Shaqiri,Liverpool,31,M(CLR),553,0,2,2,0,0.8,0.872,0.1,0,6.39
Divock Origi,Liverpool,28,"AM(LR),FW",182,0,0,0,0,0.8,0.804,0.3,0,6.19
Alex Oxlade Chamberlain,Liverpool,29,M(CLR),246,1,1,0,0,0.6,0.794,0.3,0,6.18
Eric García,Man City,22,D(C),382,0,0,0,0,0.3,0.953,0.5,0,6.15
Zack Steffen,Man City,28,GK,90,0,0,0,0,0.0,0.8079999999999999,0.0,0,6.07
Kostas Tsimikas,Liverpool,27,D(L),6,0,0,0,0,0.0,0.8,0.0,0,5.96
Liam Delap,Man City,20,FW,39,0,0,0,0,1.0,0.833,1.0,0,5.94
Adrián,Liverpool,36,GK,270,0,0,0,0,0.0,0.75,0.3,0,5.9
