name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Wilfred Ndidi,Leicester,26,"D(C),DMC",2179,1,4,6,0,0.6,0.8690000000000001,2.2,1,7.25
James Rodríguez,Everton,32,"AM(CLR),FW",1776,6,4,4,0,1.6,0.833,0.3,3,7.21
Dominic Calvert Lewin,Everton,26,"AM(L),FW",2876,16,0,3,0,2.5,0.687,4.7,4,7.17
Jamie Vardy,Leicester,36,"AM(L),FW",2846,15,9,1,0,2.4,0.675,1.5,3,7.11
Youri Tielemans,Leicester,26,M(C),3358,6,4,6,0,1.3,0.8170000000000001,0.9,2,7.09
Lucas Digne,Everton,30,"D(CL),M(L)",2682,0,7,2,1,0.4,0.775,3.1,1,7.08
James Justin,Leicester,25,"D(CLR),M(LR)",2070,2,1,4,0,0.4,0.805,1.1,1,7.03
Wesley Fofana,Leicester,22,D(C),2265,0,0,7,0,0.4,0.8640000000000001,3.3,0,7.01
James Maddison,Leicester,26,AM(CLR),2105,8,5,4,0,2.4,0.833,0.1,2,7.0
Richarlison,Everton,26,"AM(CLR),FW",2872,7,3,4,1,2.4,0.7,1.2,4,6.98
Harvey Barnes,Leicester,25,AM(CL),1950,9,4,0,0,2.2,0.752,1.0,2,6.98
Michael Keane,Everton,30,D(CR),2990,3,1,4,0,0.5,0.872,3.2,2,6.92
Jonny Evans,Leicester,35,D(CL),2476,2,2,7,0,0.3,0.8590000000000001,3.3,1,6.87
Yerry Mina,Everton,28,D(C),1939,2,0,2,0,0.7,0.9009999999999999,2.8,1,6.86
Kelechi Iheanacho,Leicester,26,"AM(C),FW",1458,12,2,1,0,2.4,0.7979999999999999,0.3,2,6.84
João Virgínia,Everton,23,GK,47,0,0,0,0,0.0,0.41700000000000004,0.0,0,6.84
Timothy Castagne,Leicester,27,"D(CLR),M(LR)",2346,2,3,1,0,0.3,0.843,1.6,2,6.82
Abdoulaye Doucouré,Everton,30,M(C),2452,2,3,6,0,0.6,0.851,1.3,0,6.78
Ben Godfrey,Everton,25,D(CLR),2683,0,2,4,0,0.5,0.847,1.8,0,6.78
Allan,Everton,32,DMC,2052,0,0,6,0,0.3,0.856,0.2,0,6.77
Marc Albrighton,Leicester,33,"D(R),M(LR)",1744,1,5,2,0,0.7,0.733,0.3,2,6.74
Çaglar Söyüncü,Leicester,27,D(C),1816,1,0,2,0,0.4,0.88,2.7,0,6.74
Christian Fuchs,Leicester,37,"D(CL),M(L)",702,0,0,4,0,0.4,0.821,2.2,1,6.74
Robin Olsen,Everton,33,GK,630,0,0,1,0,0.0,0.659,0.3,0,6.71
Gylfi Sigurdsson,Everton,33,"M(CLR),FW",2256,6,5,2,0,1.4,0.85,0.1,1,6.67
Luke Thomas,Leicester,22,"D(L),M(L)",972,1,0,2,0,0.5,0.716,1.4,0,6.65
Séamus Coleman,Everton,34,"D(CR),M(R)",1612,0,3,0,0,0.5,0.8290000000000001,0.4,1,6.65
Jordan Pickford,Everton,29,GK,2743,0,0,1,0,0.0,0.618,0.3,1,6.65
Mason Holgate,Everton,26,"D(CR),DMC,M(R)",2290,1,0,9,0,0.2,0.7909999999999999,1.4,2,6.63
Ricardo Pereira,Leicester,29,"D(LR),M(R)",959,0,1,3,0,0.5,0.7709999999999999,0.7,1,6.61
Ayoze Pérez,Leicester,30,"AM(CLR),FW",1333,2,1,2,0,1.2,0.768,0.5,0,6.6
Kasper Schmeichel,Leicester,36,GK,3420,0,0,0,0,0.0,0.7040000000000001,0.3,2,6.55
Alex Iwobi,Everton,27,M(CLR),1543,1,2,0,0,0.5,0.83,0.1,0,6.54
Cengiz Ünder,Leicester,26,M(CLR),275,0,2,0,0,1.0,0.775,0.0,0,6.47
Tom Davies,Everton,25,M(C),1426,0,1,3,0,0.3,0.812,0.4,0,6.46
André Gomes,Everton,30,M(CLR),1568,0,1,3,0,0.5,0.853,0.7,0,6.46
Dennis Praet,Leicester,29,AM(CR),724,1,1,0,0,0.5,0.8270000000000001,0.1,1,6.41
Bernard,Everton,30,AM(CL),450,1,0,2,0,0.5,0.8490000000000001,0.0,0,6.41
Daniel Amartey,Leicester,28,"D(CR),DMC",722,1,0,3,0,0.2,0.863,1.5,0,6.4
Nampalys Mendy,Leicester,31,M(C),1458,0,1,5,0,0.2,0.91,0.3,0,6.36
Anthony Gordon,Everton,22,AM(CLR),88,0,0,0,0,0.0,0.84,0.3,0,6.29
Fabian Delph,Everton,33,"D(L),M(CL)",261,0,0,1,0,0.1,0.899,0.0,0,6.29
Sidnei Tavares,Leicester,21,Midfielder,85,0,0,0,0,0.5,0.6920000000000001,0.5,0,6.26
Niels Nkounkou,Everton,22,"D(L),M(L)",81,0,0,1,0,0.5,0.857,0.0,0,6.23
Hamza Choudhury,Leicester,25,DMC,314,0,0,1,0,0.4,0.809,0.6,0,6.19
Demarai Gray,Leicester,27,"AM(CLR),FW",18,0,0,0,0,1.0,0.778,0.0,0,6.17
Nathan Broadhead,Everton,25,"AM(CLR),FW",2,0,0,0,0,0.0,1.0,0.0,0,6.17
Islam Slimani,Leicester,35,FW,19,0,0,0,0,1.0,0.667,2.0,0,6.14
Joshua King,Everton,31,"AM(CLR),FW",138,0,0,0,0,0.3,0.653,0.5,0,6.11
Wes Morgan,Leicester,39,D(C),16,0,0,0,0,0.0,1.0,0.0,0,6.07
Jonjoe Kenny,Everton,26,"D(LR),M(R)",79,0,0,0,0,0.0,0.833,0.0,0,6.04
Thakgalo Leshabela,Leicester,23,Midfielder,9,0,0,0,0,0.0,0.857,0.0,0,6.01
Jean Philippe Gbamin,Everton,27,"D(CR),DMC",11,0,0,0,0,0.0,0.667,0.0,0,6.0
Moise Kean,Everton,23,"AM(LR),FW",13,0,0,0,0,0.5,1.0,0.0,0,6.0
Cenk Tosun,Everton,32,"AM(LR),FW",44,0,0,1,0,0.0,0.643,0.0,0,5.93
Theo Walcott,Everton,34,"M(CLR),FW",12,0,0,0,0,0.0,1.0,0.0,0,5.87
