name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Christian Benteke,Crystal Palace,32,FW,1819,10,1,1,1,2.4,0.586,6.8,2,7.08
James Ward Prowse,Southampton,28,M(CR),3420,8,7,5,0,1.1,0.8640000000000001,1.2,2,7.07
Oriol Romeu,Southampton,31,DMC,1768,1,1,6,0,0.7,0.826,1.5,2,6.93
Jannik Vestergaard,Southampton,31,D(C),2575,3,0,3,1,0.8,0.836,3.3,1,6.89
Andros Townsend,Crystal Palace,32,"AM(LR),FW",2259,1,5,0,0,1.1,0.737,0.1,1,6.88
Wilfried Zaha,Crystal Palace,30,"AM(LR),FW",2614,11,2,6,0,2.0,0.7829999999999999,0.3,2,6.88
James McArthur,Crystal Palace,35,M(CLR),1471,0,2,3,0,0.3,0.8170000000000001,1.2,1,6.84
Kyle Walker Peters,Southampton,26,"D(LR),M(R)",2649,0,2,4,0,0.6,0.809,0.5,0,6.84
Danny Ings,Southampton,31,"AM(C),FW",2185,12,4,1,0,2.0,0.6629999999999999,0.8,2,6.84
Stuart Armstrong,Southampton,31,AM(CLR),2774,4,5,3,0,1.7,0.807,0.2,2,6.82
Eberechi Eze,Crystal Palace,25,AM(CLR),2565,4,6,3,0,1.1,0.8420000000000001,0.4,4,6.81
Ché Adams,Southampton,27,"AM(CL),FW",2675,9,5,1,0,1.5,0.703,1.5,0,6.77
Jan Bednarek,Southampton,27,D(C),3104,1,1,5,1,0.3,0.8240000000000001,2.7,1,6.7
Tyrick Mitchell,Crystal Palace,23,D(L),1710,1,1,1,0,0.1,0.698,0.6,0,6.7
Fraser Forster,Southampton,35,GK,720,0,0,0,0,0.0,0.519,0.4,0,6.7
Mohammed Salisu,Southampton,24,D(CL),843,0,0,1,0,0.3,0.8,1.8,0,6.66
Jeffrey Schlupp,Crystal Palace,30,"D(L),M(CLR)",1426,2,3,3,0,0.7,0.7390000000000001,1.1,2,6.65
Scott Dann,Crystal Palace,36,D(C),1350,1,0,1,0,0.3,0.809,3.4,0,6.58
Gary Cahill,Crystal Palace,37,D(C),1800,1,1,3,0,0.6,0.8240000000000001,3.5,0,6.57
Cheikhou Kouyaté,Crystal Palace,33,"D(CR),DMC",3123,1,0,4,0,0.2,0.772,2.3,1,6.57
Theo Walcott,Southampton,34,"M(CLR),FW",1629,3,3,0,0,1.4,0.7440000000000001,0.5,1,6.56
Luka Milivojevic,Crystal Palace,32,DMC,2365,1,1,8,1,0.6,0.83,1.1,1,6.55
Nathan Redmond,Southampton,29,"AM(CLR),FW",1731,2,3,1,0,1.6,0.768,0.3,0,6.55
Joel Ward,Crystal Palace,33,"D(CLR),DMC,M(R)",2255,0,1,5,0,0.1,0.7190000000000001,1.8,0,6.55
Jack Stephens,Southampton,29,D(CR),1539,0,0,2,0,0.3,0.812,1.1,1,6.52
Jordan Ayew,Crystal Palace,31,"AM(CLR),FW",2098,1,3,4,0,0.8,0.81,0.9,0,6.52
Alex McCarthy,Southampton,33,GK,2700,0,0,2,0,0.0,0.61,0.1,1,6.49
Patrick van Aanholt,Crystal Palace,32,"D(L),M(L)",1776,0,1,2,0,0.8,0.8009999999999999,0.5,0,6.47
Vicente Guaita,Crystal Palace,36,GK,3330,0,0,2,0,0.0,0.496,0.3,1,6.46
Takumi Minamino,Southampton,28,"AM(CLR),FW",717,2,0,1,0,1.3,0.735,0.6,0,6.42
Ryan Bertrand,Southampton,34,"D(CL),M(L)",2599,0,1,5,0,0.3,0.7959999999999999,1.3,0,6.41
James Tomkins,Crystal Palace,34,D(CR),552,0,0,1,0,0.3,0.769,1.5,0,6.39
Moussa Djenepo,Southampton,25,M(LR),1240,1,0,5,0,0.5,0.728,0.4,0,6.37
Jairo Riedewald,Crystal Palace,26,"D(CL),DMC",1819,2,0,4,0,0.2,0.856,0.4,0,6.34
Nathaniel Clyne,Crystal Palace,32,"D(LR),M(R)",1147,0,1,2,0,0.3,0.763,0.3,0,6.33
Michy Batshuayi,Crystal Palace,29,FW,724,2,1,0,0,0.7,0.713,0.6,0,6.32
James McCarthy,Crystal Palace,32,M(C),824,0,0,1,0,0.1,0.764,0.6,0,6.29
Jean Philippe Mateta,Crystal Palace,26,FW,217,1,0,0,0,0.6,0.617,1.9,0,6.29
Jack Butland,Crystal Palace,30,GK,90,0,0,0,0,0.0,0.21100000000000002,0.0,0,6.25
Nathan Tella,Southampton,24,"AM(CLR),FW",742,1,1,2,0,0.9,0.7190000000000001,0.1,0,6.25
Ibrahima Diallo,Southampton,24,DMC,1012,0,0,3,0,0.3,0.85,0.5,0,6.22
Will Smallbone,Southampton,23,AM(CR),173,0,0,0,0,0.3,0.836,0.7,0,6.21
Yan Valery,Southampton,24,"D(CR),M(R)",101,0,0,0,0,0.7,0.889,0.7,0,6.15
Shane Long,Southampton,36,"AM(LR),FW",201,0,0,0,0,0.2,0.5710000000000001,1.2,0,6.11
Martin Kelly,Crystal Palace,33,D(CLR),1,0,0,0,0,0.0,0.667,0.0,0,6.08
Mamadou Sakho,Crystal Palace,33,D(C),275,0,0,0,0,0.3,0.88,1.5,0,6.06
Caleb Watts,Southampton,21,Midfielder,36,0,0,1,0,0.0,0.583,0.3,0,6.05
Daniel Nlundulu,Southampton,24,FW,102,0,0,0,0,0.1,0.7240000000000001,0.4,0,6.03
Michael Obafemi,Southampton,23,FW,57,0,0,0,0,0.0,1.0,0.0,0,5.98
Jake Vokins,Southampton,23,D(L),66,0,0,0,0,0.0,0.846,0.0,0,5.83
Allan Tchaptchet,Southampton,21,Defender,12,0,0,0,0,0.0,0.0,1.0,0,5.74
Alexandre Jankewitz,Southampton,21,Midfielder,3,0,0,0,1,0.0,0.667,0.0,0,5.68
Kayne Ramsay,Southampton,22,"D(R),M(R)",90,0,0,1,0,0.0,0.789,0.0,0,5.06
