name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Christian Benteke,Crystal Palace,32,FW,1819,10,1,1,1,2.4,0.586,6.8,2,7.08
Okay Yokuslu,WBA,29,"D(C),DMC",1319,0,1,4,0,0.8,0.825,2.6,0,6.96
Matheus Pereira,WBA,27,AM(CLR),2582,11,6,2,1,2.0,0.7959999999999999,0.4,2,6.96
Ahmed Hegazy,WBA,32,D(C),90,0,0,0,0,0.0,0.679,5.0,0,6.93
Andros Townsend,Crystal Palace,32,"AM(LR),FW",2259,1,5,0,0,1.1,0.737,0.1,1,6.88
Wilfried Zaha,Crystal Palace,30,"AM(LR),FW",2614,11,2,6,0,2.0,0.7829999999999999,0.3,2,6.88
James McArthur,Crystal Palace,35,M(CLR),1471,0,2,3,0,0.3,0.8170000000000001,1.2,1,6.84
Eberechi Eze,Crystal Palace,25,AM(CLR),2565,4,6,3,0,1.1,0.8420000000000001,0.4,4,6.81
Kyle Bartley,WBA,32,D(C),2584,3,1,4,0,0.5,0.7709999999999999,3.6,1,6.77
Sam Johnstone,WBA,30,GK,3330,0,1,1,0,0.0,0.43200000000000005,0.2,2,6.74
Conor Townsend,WBA,30,"D(CL),M(L)",2235,0,2,0,0,0.4,0.767,1.7,1,6.72
David Button,WBA,34,GK,90,0,0,0,0,0.0,0.47200000000000003,1.0,0,6.71
Tyrick Mitchell,Crystal Palace,23,D(L),1710,1,1,1,0,0.1,0.698,0.6,0,6.7
Mbaye Diagne,WBA,31,FW,1194,3,2,2,0,1.6,0.621,3.3,1,6.68
Jeffrey Schlupp,Crystal Palace,30,"D(L),M(CLR)",1426,2,3,3,0,0.7,0.7390000000000001,1.1,2,6.65
Conor Gallagher,WBA,23,AM(C),2532,2,2,11,0,1.0,0.815,0.8,0,6.63
Darnell Furlong,WBA,27,"D(CR),M(R)",2932,1,3,5,0,0.7,0.594,3.4,0,6.62
Scott Dann,Crystal Palace,36,D(C),1350,1,0,1,0,0.3,0.809,3.4,0,6.58
Gary Cahill,Crystal Palace,37,D(C),1800,1,1,3,0,0.6,0.8240000000000001,3.5,0,6.57
Cheikhou Kouyaté,Crystal Palace,33,"D(CR),DMC",3123,1,0,4,0,0.2,0.772,2.3,1,6.57
Luka Milivojevic,Crystal Palace,32,DMC,2365,1,1,8,1,0.6,0.83,1.1,1,6.55
Joel Ward,Crystal Palace,33,"D(CLR),DMC,M(R)",2255,0,1,5,0,0.1,0.7190000000000001,1.8,0,6.55
Jordan Ayew,Crystal Palace,31,"AM(CLR),FW",2098,1,3,4,0,0.8,0.81,0.9,0,6.52
Robert Snodgrass,WBA,35,M(CLR),527,0,0,2,0,0.5,0.7879999999999999,1.1,0,6.51
Dara O 39 Shea,WBA,24,D(CR),2102,0,0,3,0,0.1,0.636,2.6,0,6.51
Ainsley Maitland Niles,WBA,25,"D(LR),M(CLR)",1233,0,0,2,0,0.7,0.7759999999999999,0.3,0,6.48
Patrick van Aanholt,Crystal Palace,32,"D(L),M(L)",1776,0,1,2,0,0.8,0.8009999999999999,0.5,0,6.47
Vicente Guaita,Crystal Palace,36,GK,3330,0,0,2,0,0.0,0.496,0.3,1,6.46
Grady Diangana,WBA,25,"AM(CLR),FW",1239,1,0,0,0,0.7,0.762,1.2,0,6.41
Callum Robinson,WBA,28,"AM(CLR),FW",1567,5,0,0,0,1.1,0.7490000000000001,0.6,1,6.41
Semi Ajayi,WBA,29,"D(C),DMC",2780,2,0,3,1,0.4,0.732,2.3,0,6.4
Sam Field,WBA,25,"D(C),DMC",62,0,0,0,0,0.0,0.625,1.0,0,6.4
James Tomkins,Crystal Palace,34,D(CR),552,0,0,1,0,0.3,0.769,1.5,0,6.39
Filip Krovinovic,WBA,27,M(CL),545,0,0,0,0,0.7,0.833,0.8,0,6.37
