name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Bruno Fernandes,Man Utd,28,M(CLR),3110,18,12,6,0,3.3,0.7829999999999999,0.4,6,7.43
Aaron Wan Bissaka,Man Utd,25,"D(R),M(R)",3060,2,4,3,0,0.2,0.8490000000000001,1.1,3,7.15
Marcus Rashford,Man Utd,25,"AM(CLR),FW",2928,11,9,4,0,2.1,0.821,0.7,3,7.13
Mathew Ryan,Arsenal,31,GK,270,0,0,0,0,0.0,0.894,0.3,0,7.1
Paul Pogba,Man Utd,30,M(CL),1896,3,3,3,0,1.2,0.83,2.1,4,7.06
Harry Maguire,Man Utd,30,D(C),3048,2,1,11,0,1.1,0.873,4.0,4,7.04
Luke Shaw,Man Utd,28,"D(CL),M(L)",2657,1,5,8,0,0.3,0.85,1.2,2,7.03
Alex Telles,Man Utd,30,"D(CL),M(L)",692,0,2,0,0,0.6,0.847,1.9,0,6.97
Scott McTominay,Man Utd,26,"D(C),DMC",2128,4,1,3,0,0.8,0.87,1.5,0,6.93
Anthony Elanga,Man Utd,21,AM(LR),156,1,0,0,0,1.0,0.755,0.5,1,6.93
Fred,Man Utd,30,M(C),2397,1,0,5,0,0.8,0.877,0.3,0,6.92
Timothy Fosu Mensah,Man Utd,25,D(CR),81,0,0,1,0,1.0,0.909,1.0,0,6.92
Alexandre Lacazette,Arsenal,32,"M(CLR),FW",1931,13,2,3,0,1.5,0.7879999999999999,0.9,3,6.89
Bukayo Saka,Arsenal,21,"D(L),M(CLR)",2562,5,3,1,0,1.9,0.818,0.4,2,6.88
Dani Ceballos,Arsenal,27,M(CL),1616,0,3,4,0,0.5,0.872,0.3,2,6.85
Anthony Martial,Man Utd,27,"AM(LR),FW",1488,4,3,0,1,2.0,0.8440000000000001,0.8,1,6.84
Calum Chambers,Arsenal,28,"D(CR),DMC",752,0,2,0,0,0.8,0.8390000000000001,2.0,0,6.79
Rob Holding,Arsenal,27,D(CR),2558,0,1,2,0,0.5,0.87,2.4,1,6.79
Amad Diallo,Man Utd,21,AM(CR),167,0,1,0,0,0.3,0.825,0.3,0,6.78
Pierre Emerick Aubameyang,Arsenal,34,"M(CLR),FW",2337,10,3,2,0,2.0,0.78,1.2,1,6.78
Emile Smith Rowe,Arsenal,23,AM(CL),1448,2,4,0,0,0.7,0.887,0.2,0,6.77
Nicolas Pépé,Arsenal,28,"AM(LR),FW",1614,10,1,1,1,1.7,0.8109999999999999,1.2,4,6.76
Thomas Partey,Arsenal,30,"D(R),M(CR)",1537,0,2,5,0,1.1,0.872,1.0,1,6.75
Granit Xhaka,Arsenal,30,"D(L),M(C)",2522,1,2,7,1,0.7,0.902,1.3,0,6.73
Gabriel Magalhães,Arsenal,25,D(C),1997,2,0,2,1,0.7,0.857,2.5,0,6.73
Mason Greenwood,Man Utd,21,"AM(R),FW",1826,7,2,2,0,2.2,0.85,0.2,1,6.72
Martin Ødegaard,Arsenal,24,AM(CR),866,1,2,0,0,1.1,0.909,0.2,0,6.72
Pablo Marí,Arsenal,29,D(C),900,0,0,2,0,0.2,0.877,2.6,0,6.71
Victor Lindelöf,Man Utd,29,D(CR),2586,1,1,0,0,0.1,0.898,2.2,0,6.69
Héctor Bellerín,Arsenal,28,"D(R),M(R)",2093,1,2,8,0,0.6,0.838,1.2,1,6.69
Kieran Tierney,Arsenal,26,"D(CL),M(L)",2302,1,3,4,0,0.6,0.7959999999999999,0.7,0,6.68
Edinson Cavani,Man Utd,36,"AM(LR),FW",1372,10,3,4,0,1.3,0.774,0.4,1,6.67
Gabriel Martinelli,Arsenal,22,"AM(L),FW",588,2,1,0,0,1.4,0.799,0.5,1,6.66
Willian,Arsenal,35,AM(CLR),1407,1,5,0,0,0.8,0.875,0.4,3,6.65
Dean Henderson,Man Utd,26,GK,1125,0,0,3,0,0.0,0.674,0.5,0,6.65
Daniel James,Man Utd,25,"AM(CLR),FW",914,3,1,3,0,1.1,0.813,0.3,0,6.61
Nemanja Matic,Man Utd,35,DMC,1102,0,0,2,0,0.3,0.903,1.0,0,6.58
Bernd Leno,Arsenal,31,GK,3132,0,0,0,1,0.0,0.768,0.3,0,6.56
Rúnar Alex Rúnarsson,Arsenal,28,GK,16,0,0,0,0,0.0,0.556,0.0,0,6.55
Juan Mata,Man Utd,35,AM(CLR),510,1,2,0,0,0.6,0.857,0.1,0,6.54
David Luiz,Arsenal,36,"D(C),DMC",1400,1,0,1,1,0.8,0.835,1.8,0,6.51
Cédric Soares,Arsenal,31,"D(LR),M(R)",745,0,1,1,0,0.7,0.764,0.7,0,6.48
David de Gea,Man Utd,32,GK,2296,0,0,0,0,0.0,0.754,0.2,0,6.47
Ainsley Maitland Niles,Arsenal,25,"D(LR),M(CLR)",486,0,0,0,0,0.2,0.7809999999999999,0.3,0,6.44
Mohamed Elneny,Arsenal,31,DMC,1542,1,0,3,0,0.4,0.93,0.3,1,6.43
Eric Bailly,Man Utd,29,D(CR),915,0,0,3,0,0.2,0.883,2.0,0,6.41
Donny van de Beek,Man Utd,26,M(C),515,1,1,1,0,0.1,0.861,0.1,0,6.35
Eddie Nketiah,Arsenal,24,FW,415,2,1,0,0,0.7,0.8240000000000001,0.4,0,6.33
Sead Kolasinac,Arsenal,30,"D(CL),DMC,M(L)",90,0,0,0,0,0.0,0.871,2.0,0,6.28
Axel Tuanzebe,Man Utd,25,D(CR),402,0,0,2,0,0.0,0.8859999999999999,0.7,0,6.26
Joe Willock,Arsenal,23,M(C),235,0,0,1,0,0.6,0.782,1.1,0,6.25
Brandon Williams,Man Utd,22,"D(L),M(L)",187,0,0,0,0,0.3,0.846,0.0,0,6.21
Reiss Nelson,Arsenal,23,M(LR),70,0,0,0,0,0.5,0.8240000000000001,0.0,0,6.2
Shkodran Mustafi,Arsenal,31,D(CR),45,0,0,0,0,0.0,0.878,1.0,0,6.17
Hannibal Mejbri,Man Utd,20,AM(C),8,0,0,0,0,0.0,1.0,0.0,0,6.17
Shola Shoretire,Man Utd,19,"AM(C),FW",9,0,0,0,0,0.0,0.833,0.5,0,6.01
William Fish,Man Utd,20,D(C),1,0,0,0,0,0.0,0.0,0.0,0,6.0
Odion Ighalo,Man Utd,34,"AM(C),FW",9,0,0,0,0,0.0,1.0,0.0,0,5.74
