name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Raphinha,Leeds,26,"AM(LR),FW",2364,6,9,3,0,2.2,0.723,0.3,4,7.22
Liam Cooper,Leeds,31,D(C),2188,1,0,4,1,0.6,0.856,3.8,2,7.06
Kiko Casilla,Leeds,36,GK,270,0,0,0,0,0.0,0.872,0.7,0,7.06
Patrick Bamford,Leeds,29,"AM(CLR),FW",3066,17,7,3,0,2.8,0.773,1.2,3,7.03
Kalvin Phillips,Leeds,27,"D(C),DMC",2431,1,2,10,0,0.5,0.847,1.0,1,7.01
Jack Harrison,Leeds,26,"AM(CLR),FW",2858,8,8,2,0,1.3,0.74,0.7,4,6.96
Luke Ayling,Leeds,31,"D(CR),M(R)",3400,0,0,7,0,0.6,0.79,1.7,0,6.94
Illan Meslier,Leeds,23,GK,3150,0,0,0,0,0.0,0.7709999999999999,0.6,3,6.91
Diego Llorente,Leeds,29,"D(C),DMC",1206,1,0,1,0,0.5,0.833,2.2,1,6.9
Stuart Dallas,Leeds,32,"D(LR),M(CLR)",3411,8,2,7,0,1.3,0.8370000000000001,0.9,3,6.87
Gaetano Berardi,Leeds,34,D(CLR),114,0,0,0,0,0.5,0.836,2.0,0,6.85
Pascal Struijk,Leeds,24,"D(CL),DMC",2074,1,0,3,0,0.5,0.86,1.7,0,6.81
David McGoldrick,Sheff Utd,35,"AM(CLR),FW",2402,8,1,7,0,2.0,0.747,2.5,2,6.72
Ethan Ampadu,Sheff Utd,22,"D(C),DMC",2091,0,0,3,0,0.3,0.823,2.1,1,6.7
Chris Basham,Sheff Utd,35,"D(CR),M(CR)",2586,0,1,5,0,0.3,0.828,1.8,1,6.69
Oliver McBurnie,Sheff Utd,27,"AM(CL),FW",1319,1,0,2,0,1.3,0.575,6.0,2,6.67
Rodrigo,Leeds,32,"M(CLR),FW",1291,7,2,3,0,1.8,0.769,0.9,0,6.67
Ezgjan Alioski,Leeds,31,"D(L),M(CLR)",2466,2,3,7,0,0.7,0.795,1.1,0,6.62
Jack Robinson,Sheff Utd,29,"D(CL),M(L)",875,0,1,3,0,0.5,0.82,2.9,0,6.61
Robin Koch,Leeds,27,"D(C),DMC",1131,0,0,1,0,0.5,0.862,2.2,0,6.59
John Egan,Sheff Utd,30,D(C),2630,0,1,7,1,0.5,0.8170000000000001,2.6,1,6.58
Aaron Ramsdale,Sheff Utd,25,GK,3420,0,0,1,0,0.0,0.434,0.2,2,6.55
Kean Bryan,Sheff Utd,26,D(C),1007,1,0,1,0,0.2,0.7090000000000001,2.4,0,6.55
Jayden Bogle,Sheff Utd,23,"D(R),M(R)",1109,2,0,2,0,1.1,0.76,1.1,0,6.53
Mateusz Klich,Leeds,33,M(CL),2399,4,5,6,0,1.0,0.823,0.4,0,6.51
John Fleck,Sheff Utd,31,DMC,2577,0,2,4,0,0.5,0.8290000000000001,0.4,0,6.51
Oliver Norwood,Sheff Utd,32,M(C),2226,0,0,6,0,0.3,0.8340000000000001,0.5,0,6.48
Max Lowe,Sheff Utd,26,"D(LR),M(L)",552,0,0,1,0,0.3,0.727,0.6,0,6.47
Daniel Jebbison,Sheff Utd,20,FW,284,1,0,0,0,1.0,0.6859999999999999,1.3,0,6.43
Tyler Roberts,Leeds,24,"AM(CR),FW",1341,1,2,3,0,1.0,0.716,0.7,0,6.43
Sander Berge,Sheff Utd,25,M(C),1120,1,1,4,0,0.7,0.856,1.1,0,6.43
Ben Osborn,Sheff Utd,29,"D(L),M(CLR)",1606,1,0,1,0,0.4,0.81,0.5,0,6.4
Enda Stevens,Sheff Utd,33,"D(CL),M(L)",2700,0,1,6,0,0.5,0.7809999999999999,1.2,0,6.39
Jack O 39 Connell,Sheff Utd,29,D(C),180,0,0,0,0,0.0,0.7140000000000001,2.5,0,6.36
George Baldock,Sheff Utd,30,"D(CR),M(R)",2789,0,2,7,0,0.4,0.7829999999999999,0.8,0,6.35
Hélder Costa,Leeds,29,AM(CLR),1158,3,3,0,0,0.7,0.7659999999999999,0.2,0,6.32
Oliver Burke,Sheff Utd,26,"AM(LR),FW",1273,1,1,2,0,1.0,0.7020000000000001,1.2,0,6.25
Pablo Hernández,Leeds,38,M(CLR),419,0,2,1,0,0.9,0.77,0.0,0,6.25
Niall Huggins,Leeds,22,Defender,37,0,0,0,0,0.0,0.882,0.0,0,6.23
John Lundstram,Sheff Utd,29,"D(C),DMC",2032,0,2,8,1,0.7,0.8420000000000001,0.5,0,6.23
Ian Poveda,Leeds,23,AM(R),345,0,0,0,0,0.4,0.757,0.0,0,6.23
Billy Sharp,Sheff Utd,37,FW,730,3,0,1,0,0.6,0.75,0.8,0,6.2
Antwoine Hackford,Sheff Utd,19,Forward,10,0,0,0,0,1.0,1.0,0.0,0,6.19
Jamie Shackleton,Leeds,23,"D(R),DMC,M(R)",456,0,0,0,0,0.0,0.8959999999999999,0.0,0,6.18
Rhian Brewster,Sheff Utd,23,FW,1125,0,0,1,0,0.9,0.7440000000000001,0.5,0,6.17
Phil Jagielka,Sheff Utd,40,D(CR),527,0,0,1,1,0.0,0.716,1.3,0,6.04
Leif Davis,Leeds,23,"D(L),M(L)",31,0,0,0,0,0.0,0.895,0.0,0,6.02
Iliman Ndiaye,Sheff Utd,23,"AM(C),FW",11,0,0,0,0,0.0,1.0,0.0,0,6.01
Femi Seriki,Sheff Utd,21,"D(R),M(R)",1,0,0,0,0,0.0,0.0,0.0,0,6.0
Lys Mousset,Sheff Utd,27,FW,290,0,0,0,0,0.4,0.773,0.4,0,5.94
