name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Danny Ward,Leicester,30,GK,90,0,0,0,0,0.0,0.88,0.0,0,7.25
John McGinn,Aston Villa,28,M(CR),3092,3,4,8,0,1.2,0.795,0.7,4,7.17
James Maddison,Leicester,26,AM(CLR),2468,12,8,3,0,2.1,0.807,0.1,6,7.06
Philippe Coutinho,Aston Villa,31,M(CLR),1339,5,3,0,0,2.3,0.833,0.3,1,6.96
Jamie Vardy,Leicester,36,"AM(L),FW",1806,15,2,2,0,2.2,0.725,1.0,2,6.94
Lucas Digne,Aston Villa,30,"D(CL),M(L)",1272,0,4,2,0,0.6,0.812,1.5,1,6.94
Wilfred Ndidi,Leicester,26,"D(C),DMC",1619,0,0,4,0,0.7,0.802,2.2,0,6.93
Matty Cash,Aston Villa,26,"D(R),M(CLR)",3380,4,3,8,0,1.0,0.7240000000000001,1.1,3,6.91
Ricardo Pereira,Leicester,29,"D(LR),M(R)",994,1,3,3,0,0.7,0.79,1.1,0,6.91
Ollie Watkins,Aston Villa,27,"AM(LR),FW",2955,11,2,7,0,2.2,0.7090000000000001,1.9,1,6.9
Youri Tielemans,Leicester,26,M(C),2634,6,4,3,0,1.8,0.835,0.8,3,6.9
Wesley Fofana,Leicester,22,D(C),630,0,0,2,0,0.4,0.89,3.0,0,6.87
Calum Chambers,Aston Villa,28,"D(CR),DMC",829,1,0,1,0,0.3,0.828,2.4,0,6.79
Harvey Barnes,Leicester,25,AM(CL),2107,6,10,2,0,2.1,0.764,0.8,0,6.79
Douglas Luiz,Aston Villa,25,M(C),2720,2,3,7,0,0.7,0.868,0.8,1,6.77
Jacob Ramsey,Aston Villa,22,AM(CLR),2477,6,1,6,0,1.0,0.87,0.5,1,6.77
Jonny Evans,Leicester,35,D(CL),1350,1,1,3,0,0.2,0.8320000000000001,2.7,0,6.76
Emiliano Buendía,Aston Villa,26,"M(CLR),FW",1902,4,6,1,0,1.3,0.816,0.5,4,6.75
Çaglar Söyüncü,Leicester,27,D(C),2498,1,0,5,0,0.3,0.846,3.3,1,6.74
Tyrone Mings,Aston Villa,30,D(CL),3188,1,3,11,0,0.6,0.7959999999999999,2.3,2,6.74
Kasper Schmeichel,Leicester,36,GK,3330,0,0,2,0,0.0,0.6970000000000001,0.3,2,6.73
Luke Thomas,Leicester,22,"D(L),M(L)",1912,0,1,2,0,0.2,0.8029999999999999,1.1,0,6.73
Matt Targett,Aston Villa,27,"D(L),M(L)",1434,1,1,2,0,0.4,0.737,1.9,0,6.71
James Justin,Leicester,25,"D(CLR),M(LR)",997,0,0,0,0,0.4,0.8059999999999999,1.0,0,6.7
Timothy Castagne,Leicester,27,"D(CLR),M(LR)",2126,1,0,1,0,0.3,0.82,1.4,0,6.7
Kiernan Dewsbury Hall,Leicester,24,M(C),2106,1,2,4,0,0.8,0.812,0.6,1,6.66
Danny Ings,Aston Villa,31,"AM(C),FW",1906,7,6,4,0,1.6,0.693,0.9,2,6.65
Emiliano Martínez,Aston Villa,30,GK,3240,0,0,4,0,0.0,0.7040000000000001,0.3,0,6.63
Ademola Lookman,Leicester,25,"AM(CLR),FW",1459,6,0,2,0,1.0,0.7829999999999999,0.1,1,6.63
Kortney Hause,Aston Villa,28,D(CL),397,1,0,0,0,0.3,0.7879999999999999,2.9,1,6.58
Hamza Choudhury,Leicester,25,DMC,287,0,0,1,0,0.2,0.826,1.7,0,6.57
Marc Albrighton,Leicester,33,"D(R),M(LR)",1128,1,2,3,0,0.2,0.672,0.2,0,6.54
Kelechi Iheanacho,Leicester,26,"AM(C),FW",1263,4,5,1,0,1.2,0.774,0.6,1,6.52
Tim Iroegbunam,Aston Villa,20,M(C),91,0,0,1,0,0.3,0.815,1.0,0,6.46
Marvelous Nakamba,Aston Villa,29,DMC,905,0,0,5,0,0.0,0.852,0.6,0,6.45
Daniel Amartey,Leicester,28,"D(CR),DMC",2120,0,0,4,0,0.1,0.907,1.2,0,6.45
Jannik Vestergaard,Leicester,31,D(C),564,0,0,2,0,0.1,0.889,1.3,0,6.44
Patson Daka,Leicester,24,FW,1163,5,3,2,0,1.1,0.745,0.7,0,6.44
Ezri Konsa,Aston Villa,25,D(CR),2482,2,0,4,2,0.5,0.8640000000000001,2.0,0,6.43
Ashley Young,Aston Villa,38,"D(LR),M(LR)",1241,0,2,2,0,0.4,0.8,0.3,1,6.43
Boubakary Soumaré,Leicester,24,DMC,1102,0,1,0,0,0.3,0.825,1.4,0,6.41
Leon Bailey,Aston Villa,26,"M(CLR),FW",757,1,2,3,0,1.2,0.7659999999999999,0.6,0,6.4
Ayoze Pérez,Leicester,30,"AM(CLR),FW",444,2,3,0,1,0.8,0.807,0.4,0,6.35
Morgan Sanson,Aston Villa,28,M(CLR),352,0,0,0,0,0.1,0.784,0.3,0,6.34
Anwar El Ghazi,Aston Villa,28,"AM(LR),FW",383,1,1,2,0,0.9,0.767,1.1,0,6.33
Nampalys Mendy,Leicester,31,M(C),1035,0,0,3,0,0.1,0.919,0.4,0,6.31
Bertrand Traoré,Aston Villa,27,"AM(R),FW",213,0,0,0,0,0.9,0.769,0.4,0,6.28
Carney Chukwuemeka,Aston Villa,19,AM(C),295,0,1,0,0,0.3,0.8170000000000001,0.6,0,6.2
Axel Tuanzebe,Aston Villa,25,D(CR),506,0,0,1,0,0.2,0.863,1.4,0,6.18
Robin Olsen,Aston Villa,33,GK,90,0,0,0,0,0.0,0.462,0.0,0,6.14
Lewis Brunt,Leicester,22,Midfielder,23,0,0,0,0,0.0,1.0,0.0,0,6.12
Ryan Bertrand,Leicester,34,"D(CL),M(L)",338,0,0,1,0,0.0,0.8140000000000001,0.3,0,6.1
Trézéguet,Aston Villa,28,AM(LR),10,0,0,0,0,1.0,1.0,0.0,0,6.03
Cameron Archer,Aston Villa,21,FW,24,0,0,0,0,0.3,1.0,0.3,0,6.02
Kasey McAteer,Leicester,21,AM(CR),2,0,0,0,0,0.0,1.0,0.0,0,6.01
Wesley,Aston Villa,26,FW,1,0,0,0,0,0.0,1.0,1.0,0,6.0
Jaden Philogene,Aston Villa,21,M(LR),4,0,0,0,0,0.0,0.0,0.0,0,5.95
Keinan Davis,Aston Villa,25,FW,11,0,0,0,0,0.0,1.0,0.0,0,5.92
Jed Steer,Aston Villa,30,GK,90,0,0,0,0,0.0,0.742,0.0,0,5.46
