name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kieran Trippier,Newcastle,32,"D(LR),M(R)",430,2,0,0,0,0.3,0.65,1.7,1,7.38
Kristoffer Klaesson,Leeds,22,Goalkeeper,35,0,0,0,0,0.0,0.778,1.0,0,7.27
Allan Saint Maximin,Newcastle,26,"AM(CLR),FW",2812,5,5,6,0,1.8,0.763,0.5,6,7.09
Bruno Guimarães,Newcastle,25,DMC,1034,5,1,4,0,1.4,0.857,0.2,4,7.04
Matt Targett,Newcastle,27,"D(L),M(L)",1440,0,0,1,0,0.4,0.7440000000000001,1.2,1,6.99
Dan Burn,Newcastle,31,"D(CL),M(L)",1440,0,1,4,0,0.7,0.7829999999999999,4.3,0,6.98
Raphinha,Leeds,26,"AM(LR),FW",2923,11,3,7,0,2.5,0.693,0.7,4,6.96
Liam Cooper,Leeds,31,D(C),1815,0,1,5,0,0.3,0.831,3.9,0,6.86
Joelinton,Newcastle,27,"AM(CLR),FW",2559,4,1,8,0,1.3,0.7759999999999999,2.8,3,6.82
Stuart Dallas,Leeds,32,"D(LR),M(CLR)",2929,1,1,5,0,0.9,0.7879999999999999,0.9,3,6.78
Chris Wood,Newcastle,31,FW,1328,2,0,0,0,1.2,0.525,6.6,0,6.72
Fabian Schär,Newcastle,31,D(C),2161,2,2,4,0,0.8,0.696,1.8,1,6.7
Leo Hjelde,Leeds,19,D(CL),148,0,0,0,0,0.0,0.688,1.5,0,6.7
Jack Harrison,Leeds,26,"AM(CLR),FW",2652,8,1,3,0,1.2,0.705,0.5,3,6.66
Martin Dúbravka,Newcastle,34,GK,2340,0,0,1,0,0.0,0.594,0.2,1,6.66
Illan Meslier,Leeds,23,GK,3385,0,0,2,0,0.0,0.69,0.4,0,6.62
Diego Llorente,Leeds,29,"D(C),DMC",2344,3,0,7,0,0.4,0.8140000000000001,1.8,1,6.59
Emil Krafth,Newcastle,29,D(CR),1638,0,1,5,0,0.3,0.733,1.1,0,6.59
Joe Willock,Newcastle,23,M(C),2047,2,0,0,0,1.2,0.816,0.6,1,6.58
Callum Wilson,Newcastle,31,FW,1395,8,0,4,0,1.9,0.682,1.6,3,6.57
Rodrigo,Leeds,32,"M(CLR),FW",2275,6,1,9,0,1.5,0.755,0.5,1,6.57
Jonjo Shelvey,Newcastle,31,M(C),1986,2,1,5,1,1.3,0.813,0.4,1,6.57
Kalvin Phillips,Leeds,27,"D(C),DMC",1596,0,1,4,0,0.8,0.82,0.9,0,6.57
Paul Dummett,Newcastle,31,D(CL),194,0,0,2,0,0.0,0.731,1.7,0,6.52
Jamaal Lascelles,Newcastle,29,D(C),2055,1,0,5,0,0.7,0.746,3.4,0,6.5
Junior Firpo,Leeds,26,"D(L),M(L)",1716,0,2,11,0,0.5,0.8140000000000001,1.1,0,6.49
Luke Ayling,Leeds,31,"D(CR),M(R)",2275,2,2,4,1,0.7,0.774,1.3,0,6.49
Javier Manquillo,Newcastle,29,"D(LR),M(R)",1267,1,2,5,0,0.2,0.73,0.8,0,6.48
Patrick Bamford,Leeds,29,"AM(CLR),FW",560,2,2,2,0,2.2,0.8170000000000001,0.6,0,6.46
Ryan Fraser,Newcastle,29,"M(CLR),FW",1471,2,3,3,0,0.9,0.775,0.2,0,6.45
Jamie Shackleton,Leeds,23,"D(R),DMC,M(R)",709,0,0,4,0,0.3,0.8640000000000001,0.4,0,6.45
Miguel Almirón,Newcastle,29,"AM(CLR),FW",1721,1,0,2,0,1.1,0.816,0.2,0,6.45
Isaac Hayden,Newcastle,28,"D(C),DMC",1003,1,0,5,0,0.4,0.7859999999999999,1.4,0,6.44
Daniel James,Leeds,25,"AM(CLR),FW",2368,4,4,7,1,1.6,0.7170000000000001,0.4,0,6.44
Matt Ritchie,Newcastle,33,"D(L),M(CLR)",1335,0,2,5,0,0.6,0.78,0.8,0,6.4
Sean Longstaff,Newcastle,25,DMC,1461,1,1,1,0,0.6,0.81,0.5,1,6.39
Jacob Murphy,Newcastle,28,"D(R),M(LR)",1455,1,2,4,0,0.8,0.645,0.4,0,6.38
Mateusz Klich,Leeds,33,M(CL),2095,1,2,5,0,1.3,0.799,0.2,0,6.37
Federico Fernández,Newcastle,34,D(C),522,0,0,0,0,0.9,0.8740000000000001,1.4,0,6.37
Pascal Struijk,Leeds,24,"D(CL),DMC",2053,1,0,6,1,0.4,0.852,1.4,0,6.36
Robin Koch,Leeds,27,"D(C),DMC",1575,0,0,3,0,0.7,0.774,2.3,0,6.35
Jamal Lewis,Newcastle,25,"D(L),M(L)",263,0,0,1,0,0.0,0.785,0.2,0,6.35
Jeff Hendrick,Newcastle,31,M(CR),70,1,0,0,0,0.3,0.9309999999999999,0.3,0,6.34
Sam Greenwood,Leeds,21,M(C),232,0,2,0,0,0.6,0.74,0.3,0,6.34
Adam Forshaw,Leeds,31,M(C),1530,0,1,5,0,0.6,0.835,0.5,0,6.33
Tyler Roberts,Leeds,24,"AM(CR),FW",979,1,1,5,0,1.3,0.7390000000000001,0.4,1,6.32
Joe Gelhardt,Leeds,21,FW,738,2,2,4,0,1.2,0.65,0.6,0,6.28
Crysencio Summerville,Leeds,21,AM(LR),126,0,0,0,0,0.3,0.758,0.0,0,6.23
Ciaran Clark,Newcastle,33,D(CL),1015,0,1,2,1,0.5,0.7909999999999999,2.0,0,6.22
Karl Darlow,Newcastle,32,GK,720,0,0,1,0,0.0,0.575,0.3,0,6.22
Charlie Cresswell,Leeds,20,D(C),131,0,0,1,0,0.2,0.721,1.2,0,6.19
Cody Drameh,Leeds,21,"D(R),M(R)",126,0,0,1,0,0.0,0.745,0.3,0,6.03
Dwight Gayle,Newcastle,33,"AM(LR),FW",34,0,0,1,0,0.3,0.813,0.1,0,6.02
Hélder Costa,Leeds,29,AM(CLR),20,0,0,0,0,1.0,1.0,0.0,0,6.0
Nohan Kenneh,Leeds,20,DMC,1,0,0,1,0,0.0,0.0,0.0,0,6.0
Stuart McKinstry,Leeds,20,AM(L),3,0,0,0,0,0.0,0.667,0.0,0,5.99
Liam McCarron,Leeds,22,Midfielder,9,0,0,0,0,0.0,1.0,0.0,0,5.91
Lewis Bate,Leeds,20,DMC,147,0,0,0,0,0.3,0.738,0.0,0,5.82
Freddie Woodman,Newcastle,26,GK,360,0,0,0,0,0.0,0.589,0.0,0,5.81
