name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Son Heung Min,Tottenham,31,"M(CLR),FW",3021,23,7,2,0,2.5,0.866,0.5,6,7.51
Harry Kane,Tottenham,30,"AM(C),FW",3232,17,9,5,0,3.6,0.703,2.0,7,7.45
Rodrigo Bentancur,Tottenham,26,M(C),1367,0,4,5,0,0.8,0.9,1.2,1,7.24
Dejan Kulusevski,Tottenham,23,"AM(CR),FW",1267,5,8,3,0,1.4,0.8640000000000001,0.2,1,7.19
Pierre Emile Højbjerg,Tottenham,28,M(C),3199,2,2,3,0,0.9,0.897,0.6,1,7.16
James Tarkowski,Burnley,30,D(C),3107,1,2,11,0,0.6,0.688,4.4,1,6.97
Matt Doherty,Tottenham,31,"D(LR),M(LR)",874,2,4,0,0,1.1,0.836,1.1,0,6.96
Dwight McNeil,Burnley,23,M(CLR),3114,0,1,1,0,1.4,0.777,0.3,1,6.96
Sergio Reguilón,Tottenham,26,"D(L),M(L)",1923,2,3,4,0,0.8,0.787,1.2,0,6.95
Cristian Romero,Tottenham,25,D(C),1846,1,0,8,0,0.3,0.867,2.0,0,6.92
Ben Mee,Burnley,33,D(CL),1840,3,0,3,0,0.9,0.7040000000000001,3.2,1,6.92
Nathan Collins,Burnley,22,D(CR),1670,2,0,2,1,0.8,0.6920000000000001,3.1,1,6.89
Emerson Royal,Tottenham,24,"D(R),M(R)",2291,1,1,5,0,0.5,0.823,1.1,0,6.87
Davinson Sánchez,Tottenham,27,D(C),1626,2,0,4,0,0.6,0.878,2.0,0,6.87
Josh Brownhill,Burnley,27,M(CR),2953,2,3,10,0,0.8,0.774,1.3,2,6.86
Lucas Moura,Tottenham,31,"AM(CLR),FW",1774,2,6,4,0,1.1,0.767,1.4,3,6.82
Charlie Taylor,Burnley,29,"D(CL),M(L)",2731,0,3,3,0,0.2,0.711,1.9,1,6.82
Nick Pope,Burnley,31,GK,3240,0,0,1,0,0.0,0.445,0.5,5,6.82
Hugo Lloris,Tottenham,36,GK,3420,0,0,2,0,0.0,0.768,0.4,0,6.79
Ben Davies,Tottenham,30,"D(CL),M(L)",2540,1,1,6,0,0.6,0.85,2.3,0,6.78
Eric Dier,Tottenham,29,"D(CR),DMC",3072,0,0,1,0,0.4,0.8809999999999999,2.0,0,6.77
Erik Pieters,Burnley,35,"D(CL),M(L)",727,0,1,1,0,0.6,0.677,1.0,0,6.71
Maxwel Cornet,Burnley,26,"D(L),M(LR),FW",1778,9,1,2,0,1.8,0.706,0.9,1,6.69
Ryan Sessegnon,Tottenham,23,"D(L),M(LR)",1054,0,2,2,0,0.4,0.768,0.7,0,6.68
Chris Wood,Burnley,31,FW,1378,3,0,1,0,1.8,0.586,5.5,0,6.66
Wout Weghorst,Burnley,31,FW,1457,2,3,3,0,1.5,0.643,2.8,0,6.62
Connor Roberts,Burnley,27,"D(LR),M(R)",1693,1,1,2,0,0.3,0.7290000000000001,0.6,0,6.61
Matthew Lowton,Burnley,34,"D(LR),M(R)",1772,1,2,3,1,0.4,0.674,1.0,0,6.59
Oliver Skipp,Tottenham,22,DMC,1349,0,0,6,0,0.2,0.9009999999999999,0.7,0,6.57
Dele Alli,Tottenham,27,"M(CL),FW",658,1,0,1,0,0.4,0.789,0.7,0,6.53
Japhet Tanganga,Tottenham,24,D(CR),740,0,0,2,1,0.6,0.841,1.4,0,6.52
Tanguy Ndombélé,Tottenham,26,M(C),486,1,1,1,0,1.0,0.871,0.2,1,6.46
Jay Rodríguez,Burnley,34,"AM(CLR),FW",1375,2,2,3,0,1.4,0.599,1.9,0,6.44
Wayne Hennessey,Burnley,36,GK,180,0,0,0,0,0.0,0.479,1.0,0,6.44
Harry Winks,Tottenham,27,DMC,908,0,1,2,0,0.2,0.882,0.2,0,6.43
Jóhann Gudmundsson,Burnley,32,M(CLR),1105,0,1,2,0,1.1,0.6759999999999999,0.8,0,6.43
Ashley Westwood,Burnley,33,DMC,2290,0,3,7,0,0.5,0.752,0.3,0,6.42
Jack Cork,Burnley,34,DMC,1676,1,0,4,0,0.4,0.742,1.3,0,6.38
Matej Vydra,Burnley,31,"AM(CL),FW",668,2,3,1,0,0.9,0.735,0.8,0,6.33
Giovani Lo Celso,Tottenham,27,"M(CR),FW",233,0,0,0,0,1.0,0.833,0.0,0,6.3
Aaron Lennon,Burnley,36,M(LR),1548,2,0,2,0,0.4,0.735,0.3,0,6.28
Steven Bergwijn,Tottenham,25,"AM(CLR),FW",551,3,1,1,0,0.8,0.8420000000000001,0.2,0,6.25
Kevin Long,Burnley,32,D(C),408,0,0,1,0,0.7,0.775,2.2,0,6.22
Dane Scarlett,Tottenham,19,FW,3,0,0,0,0,0.0,1.0,0.0,0,6.2
Ashley Barnes,Burnley,33,"AM(CL),FW",803,1,0,4,0,0.7,0.637,2.2,0,6.18
Dale Stephens,Burnley,34,M(C),123,0,0,1,0,0.3,0.807,0.0,0,6.17
Bryan Gil,Tottenham,22,AM(CLR),86,0,0,0,0,0.1,0.8390000000000001,0.0,0,6.15
Joe Rodon,Tottenham,25,D(C),87,0,0,0,0,0.0,0.8290000000000001,0.7,0,6.09
