name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
John McGinn,Aston Villa,28,M(CR),3092,3,4,8,0,1.2,0.795,0.7,4,7.17
Bukayo Saka,Arsenal,21,"D(L),M(CLR)",2996,11,7,6,0,2.6,0.795,0.6,3,7.06
Philippe Coutinho,Aston Villa,31,M(CLR),1339,5,3,0,0,2.3,0.833,0.3,1,6.96
Thomas Partey,Arsenal,30,"D(R),M(CR)",2032,2,1,5,0,1.8,0.856,1.0,1,6.96
Lucas Digne,Aston Villa,30,"D(CL),M(L)",1272,0,4,2,0,0.6,0.812,1.5,1,6.94
Matty Cash,Aston Villa,26,"D(R),M(CLR)",3380,4,3,8,0,1.0,0.7240000000000001,1.1,3,6.91
Martin Ødegaard,Arsenal,24,AM(CR),2793,7,4,4,0,1.5,0.86,0.4,1,6.91
Ollie Watkins,Aston Villa,27,"AM(LR),FW",2955,11,2,7,0,2.2,0.7090000000000001,1.9,1,6.9
Gabriel Martinelli,Arsenal,22,"AM(L),FW",1866,6,6,1,1,1.8,0.797,0.6,1,6.86
Takehiro Tomiyasu,Arsenal,24,D(CLR),1682,0,1,2,0,0.5,0.8109999999999999,2.2,1,6.83
Calum Chambers,Aston Villa,28,"D(CR),DMC",829,1,0,1,0,0.3,0.828,2.4,0,6.79
Ben White,Arsenal,25,"D(CR),DMC",2880,0,0,3,0,0.4,0.846,1.9,1,6.78
Douglas Luiz,Aston Villa,25,M(C),2720,2,3,7,0,0.7,0.868,0.8,1,6.77
Jacob Ramsey,Aston Villa,22,AM(CLR),2477,6,1,6,0,1.0,0.87,0.5,1,6.77
Kieran Tierney,Arsenal,26,"D(CL),M(L)",1919,1,3,0,0,0.7,0.825,0.5,0,6.77
Emiliano Buendía,Aston Villa,26,"M(CLR),FW",1902,4,6,1,0,1.3,0.816,0.5,4,6.75
Gabriel Magalhães,Arsenal,25,D(C),3068,5,0,6,1,0.8,0.895,1.6,1,6.74
Emile Smith Rowe,Arsenal,23,AM(CL),1922,10,2,1,0,1.2,0.8740000000000001,0.2,1,6.74
Pierre Emerick Aubameyang,Arsenal,34,"M(CLR),FW",1040,4,1,3,0,2.5,0.701,1.8,1,6.74
Tyrone Mings,Aston Villa,30,D(CL),3188,1,3,11,0,0.6,0.7959999999999999,2.3,2,6.74
Alexandre Lacazette,Arsenal,32,"M(CLR),FW",1789,4,7,0,0,1.5,0.764,0.7,2,6.74
Matt Targett,Aston Villa,27,"D(L),M(L)",1434,1,1,2,0,0.4,0.737,1.9,0,6.71
Granit Xhaka,Arsenal,30,"D(L),M(C)",2331,1,2,10,1,1.0,0.868,1.0,1,6.67
Pablo Marí,Arsenal,29,D(C),180,0,0,1,0,0.5,0.8590000000000001,2.5,0,6.65
Aaron Ramsdale,Arsenal,25,GK,3060,0,0,1,0,0.0,0.626,0.2,2,6.65
Danny Ings,Aston Villa,31,"AM(C),FW",1906,7,6,4,0,1.6,0.693,0.9,2,6.65
Emiliano Martínez,Aston Villa,30,GK,3240,0,0,4,0,0.0,0.7040000000000001,0.3,0,6.63
Eddie Nketiah,Arsenal,24,FW,825,5,1,3,0,1.4,0.777,0.4,2,6.6
Kortney Hause,Aston Villa,28,D(CL),397,1,0,0,0,0.3,0.7879999999999999,2.9,1,6.58
Cédric Soares,Arsenal,31,"D(LR),M(R)",1487,1,1,3,0,0.6,0.835,0.6,1,6.53
Albert Sambi Lokonga,Arsenal,23,DMC,1133,0,0,5,0,1.1,0.884,0.8,0,6.51
Rob Holding,Arsenal,27,D(CR),840,1,0,2,1,0.3,0.868,1.9,1,6.48
Tim Iroegbunam,Aston Villa,20,M(C),91,0,0,1,0,0.3,0.815,1.0,0,6.46
Mohamed Elneny,Arsenal,31,DMC,802,0,2,1,0,0.6,0.935,0.4,0,6.46
Marvelous Nakamba,Aston Villa,29,DMC,905,0,0,5,0,0.0,0.852,0.6,0,6.45
Nicolas Pépé,Arsenal,28,"AM(LR),FW",682,1,2,0,0,1.2,0.8370000000000001,0.9,1,6.44
Ezri Konsa,Aston Villa,25,D(CR),2482,2,0,4,2,0.5,0.8640000000000001,2.0,0,6.43
Ashley Young,Aston Villa,38,"D(LR),M(LR)",1241,0,2,2,0,0.4,0.8,0.3,1,6.43
