name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Christian Eriksen,Brentford,31,"M(CLR),FW",938,1,4,1,0,2.0,0.809,0.5,3,7.37
Ivan Toney,Brentford,27,FW,2908,12,5,8,0,2.7,0.589,4.5,5,7.28
John McGinn,Aston Villa,28,M(CR),3092,3,4,8,0,1.2,0.795,0.7,4,7.17
Christian Nørgaard,Brentford,29,"D(C),DMC",3059,3,4,8,0,0.8,0.799,1.4,1,7.0
Ethan Pinnock,Brentford,30,D(C),2698,1,1,1,0,0.5,0.754,4.5,1,6.97
Philippe Coutinho,Aston Villa,31,M(CLR),1339,5,3,0,0,2.3,0.833,0.3,1,6.96
Lucas Digne,Aston Villa,30,"D(CL),M(L)",1272,0,4,2,0,0.6,0.812,1.5,1,6.94
Matty Cash,Aston Villa,26,"D(R),M(CLR)",3380,4,3,8,0,1.0,0.7240000000000001,1.1,3,6.91
Ollie Watkins,Aston Villa,27,"AM(LR),FW",2955,11,2,7,0,2.2,0.7090000000000001,1.9,1,6.9
David Raya,Brentford,27,GK,2160,0,0,1,0,0.0,0.645,0.4,0,6.8
Calum Chambers,Aston Villa,28,"D(CR),DMC",829,1,0,1,0,0.3,0.828,2.4,0,6.79
Douglas Luiz,Aston Villa,25,M(C),2720,2,3,7,0,0.7,0.868,0.8,1,6.77
Jacob Ramsey,Aston Villa,22,AM(CLR),2477,6,1,6,0,1.0,0.87,0.5,1,6.77
Pontus Jansson,Brentford,32,D(C),3322,3,1,7,0,0.6,0.809,2.8,0,6.76
Emiliano Buendía,Aston Villa,26,"M(CLR),FW",1902,4,6,1,0,1.3,0.816,0.5,4,6.75
Bryan Mbeumo,Brentford,24,"AM(LR),FW",2916,4,7,4,0,2.2,0.69,0.8,1,6.74
Tyrone Mings,Aston Villa,30,D(CL),3188,1,3,11,0,0.6,0.7959999999999999,2.3,2,6.74
Kristoffer Ajer,Brentford,25,"D(CR),DMC",1987,1,3,5,0,0.3,0.6970000000000001,2.0,0,6.73
Vitaly Janelt,Brentford,25,DMC,2309,4,0,3,0,1.0,0.779,1.1,2,6.73
Matt Targett,Aston Villa,27,"D(L),M(L)",1434,1,1,2,0,0.4,0.737,1.9,0,6.71
Danny Ings,Aston Villa,31,"AM(C),FW",1906,7,6,4,0,1.6,0.693,0.9,2,6.65
Emiliano Martínez,Aston Villa,30,GK,3240,0,0,4,0,0.0,0.7040000000000001,0.3,0,6.63
Kortney Hause,Aston Villa,28,D(CL),397,1,0,0,0,0.3,0.7879999999999999,2.9,1,6.58
Charlie Goode,Brentford,28,D(C),448,0,0,3,0,0.3,0.7,2.5,0,6.55
Rico Henry,Brentford,26,"D(L),M(L)",2784,3,0,2,0,0.4,0.7440000000000001,0.8,0,6.54
Yoane Wissa,Brentford,26,"AM(L),FW",1275,7,1,0,0,1.1,0.6809999999999999,0.7,0,6.52
Sergi Canós,Brentford,26,M(LR),2094,3,2,6,1,1.1,0.629,0.3,1,6.49
Zanka,Brentford,33,D(C),517,1,0,2,0,0.3,0.807,1.3,0,6.47
Tim Iroegbunam,Aston Villa,20,M(C),91,0,0,1,0,0.3,0.815,1.0,0,6.46
Finley Stevens,Brentford,20,Defender,14,0,0,0,0,0.0,0.833,1.0,0,6.46
Álvaro Fernández,Brentford,25,GK,1080,0,0,0,0,0.0,0.605,0.2,1,6.46
Saman Ghoddos,Brentford,29,"M(CLR),FW",528,1,1,2,0,0.5,0.716,0.6,0,6.46
Marvelous Nakamba,Aston Villa,29,DMC,905,0,0,5,0,0.0,0.852,0.6,0,6.45
Ezri Konsa,Aston Villa,25,D(CR),2482,2,0,4,2,0.5,0.8640000000000001,2.0,0,6.43
Ashley Young,Aston Villa,38,"D(LR),M(LR)",1241,0,2,2,0,0.4,0.8,0.3,1,6.43
Mathias Jensen,Brentford,27,M(C),1602,0,1,0,0,0.6,0.762,0.2,0,6.42
Leon Bailey,Aston Villa,26,"M(CLR),FW",757,1,2,3,0,1.2,0.7659999999999999,0.6,0,6.4
Tariqe Fosu Henry,Brentford,27,M(CLR),16,0,0,0,0,1.0,0.833,0.0,0,6.38
Frank Onyeka,Brentford,25,DMC,1051,0,0,4,0,0.8,0.802,0.8,0,6.37
Morgan Sanson,Aston Villa,28,M(CLR),352,0,0,0,0,0.1,0.784,0.3,0,6.34
Anwar El Ghazi,Aston Villa,28,"AM(LR),FW",383,1,1,2,0,0.9,0.767,1.1,0,6.33
Shandon Baptiste,Brentford,25,AM(C),905,1,0,0,1,0.5,0.852,0.3,0,6.32
Bertrand Traoré,Aston Villa,27,"AM(R),FW",213,0,0,0,0,0.9,0.769,0.4,0,6.28
Mads Bech,Brentford,24,D(CL),834,0,0,3,0,0.2,0.8140000000000001,0.8,0,6.27
Mads Roerslev,Brentford,24,"D(R),M(R)",1235,1,1,1,0,0.2,0.67,0.6,0,6.27
Carney Chukwuemeka,Aston Villa,19,AM(C),295,0,1,0,0,0.3,0.8170000000000001,0.6,0,6.2
