name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kieran Trippier,Newcastle,32,"D(LR),M(R)",430,2,0,0,0,0.3,0.65,1.7,1,7.38
Jarrod Bowen,West Ham,26,"AM(CLR),FW",2993,12,10,6,0,2.2,0.762,1.1,4,7.14
Declan Rice,West Ham,24,"D(C),DMC",3178,1,4,8,0,0.7,0.9159999999999999,1.2,1,7.1
Allan Saint Maximin,Newcastle,26,"AM(CLR),FW",2812,5,5,6,0,1.8,0.763,0.5,6,7.09
Bruno Guimarães,Newcastle,25,DMC,1034,5,1,4,0,1.4,0.857,0.2,4,7.04
Matt Targett,Newcastle,27,"D(L),M(L)",1440,0,0,1,0,0.4,0.7440000000000001,1.2,1,6.99
Dan Burn,Newcastle,31,"D(CL),M(L)",1440,0,1,4,0,0.7,0.7829999999999999,4.3,0,6.98
Tomás Soucek,West Ham,28,DMC,3062,5,1,3,0,1.3,0.7659999999999999,3.8,1,6.97
Michail Antonio,West Ham,33,"D(R),M(CLR),FW",2981,10,8,6,1,2.3,0.675,2.2,2,6.92
Saïd Benrahma,West Ham,28,AM(CLR),2184,8,6,0,0,2.0,0.8109999999999999,0.3,2,6.86
Joelinton,Newcastle,27,"AM(CLR),FW",2559,4,1,8,0,1.3,0.7759999999999999,2.8,3,6.82
Pablo Fornals,West Ham,27,M(CLR),2804,6,3,4,0,1.2,0.7809999999999999,0.6,2,6.8
Lukasz Fabianski,West Ham,38,GK,3330,0,0,2,0,0.0,0.5920000000000001,0.3,1,6.76
Aaron Cresswell,West Ham,33,"D(CL),M(L)",2728,2,3,3,0,0.6,0.826,1.0,0,6.75
Kurt Zouma,West Ham,28,D(CR),2080,1,0,1,0,0.3,0.877,2.1,0,6.74
Chris Wood,Newcastle,31,FW,1328,2,0,0,0,1.2,0.525,6.6,0,6.72
Fabian Schär,Newcastle,31,D(C),2161,2,2,4,0,0.8,0.696,1.8,1,6.7
Craig Dawson,West Ham,33,D(CR),2754,2,2,4,1,0.7,0.809,2.8,0,6.7
Arthur Masuaku,West Ham,29,"D(L),M(L)",645,1,1,1,0,0.3,0.799,1.2,0,6.67
Martin Dúbravka,Newcastle,34,GK,2340,0,0,1,0,0.0,0.594,0.2,1,6.66
Angelo Ogbonna,West Ham,35,D(C),922,1,0,1,0,0.3,0.852,2.5,1,6.66
Ben Johnson,West Ham,23,"D(CLR),M(LR)",1401,1,0,1,0,0.3,0.708,0.8,0,6.65
Manuel Lanzini,West Ham,30,M(CLR),1789,5,3,2,0,0.5,0.919,0.2,1,6.64
Emil Krafth,Newcastle,29,D(CR),1638,0,1,5,0,0.3,0.733,1.1,0,6.59
Joe Willock,Newcastle,23,M(C),2047,2,0,0,0,1.2,0.816,0.6,1,6.58
Callum Wilson,Newcastle,31,FW,1395,8,0,4,0,1.9,0.682,1.6,3,6.57
Jonjo Shelvey,Newcastle,31,M(C),1986,2,1,5,1,1.3,0.813,0.4,1,6.57
