name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
James Tarkowski,Burnley,30,D(C),3107,1,2,11,0,0.6,0.688,4.4,1,6.97
Richarlison,Everton,26,"AM(CLR),FW",2528,10,5,9,0,2.4,0.634,2.2,3,6.96
Dwight McNeil,Burnley,23,M(CLR),3114,0,1,1,0,1.4,0.777,0.3,1,6.96
Ben Mee,Burnley,33,D(CL),1840,3,0,3,0,0.9,0.7040000000000001,3.2,1,6.92
Dominic Calvert Lewin,Everton,26,"AM(L),FW",1286,5,2,2,0,1.9,0.603,5.5,2,6.92
Nathan Collins,Burnley,22,D(CR),1670,2,0,2,1,0.8,0.6920000000000001,3.1,1,6.89
Josh Brownhill,Burnley,27,M(CR),2953,2,3,10,0,0.8,0.774,1.3,2,6.86
Charlie Taylor,Burnley,29,"D(CL),M(L)",2731,0,3,3,0,0.2,0.711,1.9,1,6.82
Nick Pope,Burnley,31,GK,3240,0,0,1,0,0.0,0.445,0.5,5,6.82
Lucas Digne,Everton,30,"D(CL),M(L)",1170,0,0,4,0,0.7,0.76,1.9,0,6.8
Demarai Gray,Everton,27,"AM(CLR),FW",2352,5,4,3,0,1.9,0.815,0.1,0,6.78
Asmir Begovic,Everton,36,GK,270,0,0,0,0,0.0,0.43799999999999994,1.7,1,6.74
Abdoulaye Doucouré,Everton,30,M(C),2538,2,4,6,0,1.1,0.7959999999999999,1.2,1,6.72
Michael Keane,Everton,30,D(CR),2793,3,2,2,1,0.6,0.765,3.0,1,6.72
Andros Townsend,Everton,32,"AM(LR),FW",1459,3,2,3,0,1.0,0.7809999999999999,0.3,2,6.71
Erik Pieters,Burnley,35,"D(CL),M(L)",727,0,1,1,0,0.6,0.677,1.0,0,6.71
Anthony Gordon,Everton,22,AM(CLR),2285,4,2,4,0,1.3,0.742,0.5,2,6.7
Vitalii Mykolenko,Everton,24,"D(CL),M(L)",1056,1,0,0,0,0.6,0.7340000000000001,0.8,1,6.69
Maxwel Cornet,Burnley,26,"D(L),M(LR),FW",1778,9,1,2,0,1.8,0.706,0.9,1,6.69
Chris Wood,Burnley,31,FW,1378,3,0,1,0,1.8,0.586,5.5,0,6.66
Wout Weghorst,Burnley,31,FW,1457,2,3,3,0,1.5,0.643,2.8,0,6.62
Yerry Mina,Everton,28,D(C),847,0,0,3,0,0.5,0.8009999999999999,2.3,0,6.61
Fabian Delph,Everton,33,"D(L),M(CL)",666,0,0,2,0,0.2,0.843,0.5,0,6.61
Séamus Coleman,Everton,34,"D(CR),M(R)",2658,1,0,4,0,0.3,0.742,0.8,1,6.61
Connor Roberts,Burnley,27,"D(LR),M(R)",1693,1,1,2,0,0.3,0.7290000000000001,0.6,0,6.61
Jordan Pickford,Everton,29,GK,3150,0,0,2,0,0.0,0.48100000000000004,0.3,3,6.6
Matthew Lowton,Burnley,34,"D(LR),M(R)",1772,1,2,3,1,0.4,0.674,1.0,0,6.59
Alex Iwobi,Everton,27,M(CLR),2037,2,2,1,0,0.9,0.7959999999999999,0.3,1,6.58
Mason Holgate,Everton,26,"D(CR),DMC,M(R)",2134,2,1,7,1,0.3,0.684,2.5,0,6.53
Ben Godfrey,Everton,25,D(CLR),2031,0,0,6,0,0.8,0.7659999999999999,1.6,0,6.51
Allan,Everton,32,DMC,2188,0,2,7,1,0.3,0.8,0.4,0,6.5
Donny van de Beek,Everton,26,M(C),484,1,0,1,0,0.7,0.847,1.0,0,6.47
Jay Rodríguez,Burnley,34,"AM(CLR),FW",1375,2,2,3,0,1.4,0.599,1.9,0,6.44
Wayne Hennessey,Burnley,36,GK,180,0,0,0,0,0.0,0.479,1.0,0,6.44
Jóhann Gudmundsson,Burnley,32,M(CLR),1105,0,1,2,0,1.1,0.6759999999999999,0.8,0,6.43
Ashley Westwood,Burnley,33,DMC,2290,0,3,7,0,0.5,0.752,0.3,0,6.42
Jack Cork,Burnley,34,DMC,1676,1,0,4,0,0.4,0.742,1.3,0,6.38
Matej Vydra,Burnley,31,"AM(CL),FW",668,2,3,1,0,0.9,0.735,0.8,0,6.33
Aaron Lennon,Burnley,36,M(LR),1548,2,0,2,0,0.4,0.735,0.3,0,6.28
Jonjoe Kenny,Everton,26,"D(LR),M(R)",1017,0,1,1,1,0.3,0.737,0.6,0,6.27
Dele Alli,Everton,27,"M(CL),FW",332,0,0,3,0,0.3,0.73,0.8,0,6.26
Kevin Long,Burnley,32,D(C),408,0,0,1,0,0.7,0.775,2.2,0,6.22
Tom Davies,Everton,25,M(C),233,1,0,1,0,1.0,0.741,0.5,0,6.22
Ellis Simms,Everton,22,FW,62,0,0,0,0,0.0,0.583,2.0,0,6.21
Salomón Rondón,Everton,33,FW,783,1,1,3,1,1.1,0.624,1.9,0,6.19
Ashley Barnes,Burnley,33,"AM(CL),FW",803,1,0,4,0,0.7,0.637,2.2,0,6.18
André Gomes,Everton,30,M(CLR),619,0,1,3,0,1.0,0.772,0.6,0,6.17
Dale Stephens,Burnley,34,M(C),123,0,0,1,0,0.3,0.807,0.0,0,6.17
Jarrad Branthwaite,Everton,21,D(C),388,1,0,0,1,0.5,0.757,1.8,0,6.15
Jean Philippe Gbamin,Everton,27,"D(CR),DMC",67,0,0,0,0,0.0,0.727,0.3,0,6.07
