name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Jarrod Bowen,West Ham,26,"AM(CLR),FW",2993,12,10,6,0,2.2,0.762,1.1,4,7.14
Declan Rice,West Ham,24,"D(C),DMC",3178,1,4,8,0,0.7,0.9159999999999999,1.2,1,7.1
Tomás Soucek,West Ham,28,DMC,3062,5,1,3,0,1.3,0.7659999999999999,3.8,1,6.97
Michail Antonio,West Ham,33,"D(R),M(CLR),FW",2981,10,8,6,1,2.3,0.675,2.2,2,6.92
Saïd Benrahma,West Ham,28,AM(CLR),2184,8,6,0,0,2.0,0.8109999999999999,0.3,2,6.86
Pablo Fornals,West Ham,27,M(CLR),2804,6,3,4,0,1.2,0.7809999999999999,0.6,2,6.8
Lukasz Fabianski,West Ham,38,GK,3330,0,0,2,0,0.0,0.5920000000000001,0.3,1,6.76
Aaron Cresswell,West Ham,33,"D(CL),M(L)",2728,2,3,3,0,0.6,0.826,1.0,0,6.75
Kurt Zouma,West Ham,28,D(CR),2080,1,0,1,0,0.3,0.877,2.1,0,6.74
Grant Hanley,Norwich,31,D(C),2899,1,0,2,0,0.6,0.831,3.1,3,6.73
Craig Dawson,West Ham,33,D(CR),2754,2,2,4,1,0.7,0.809,2.8,0,6.7
Arthur Masuaku,West Ham,29,"D(L),M(L)",645,1,1,1,0,0.3,0.799,1.2,0,6.67
Angelo Ogbonna,West Ham,35,D(C),922,1,0,1,0,0.3,0.852,2.5,1,6.66
Ben Johnson,West Ham,23,"D(CLR),M(LR)",1401,1,0,1,0,0.3,0.708,0.8,0,6.65
Manuel Lanzini,West Ham,30,M(CLR),1789,5,3,2,0,0.5,0.919,0.2,1,6.64
Dimitris Giannoulis,Norwich,27,"D(L),M(L)",1169,0,1,2,0,0.1,0.765,0.4,0,6.61
Angus Gunn,Norwich,27,GK,810,0,0,0,0,0.0,0.628,0.2,0,6.56
Vladimír Coufal,West Ham,30,"D(R),M(R)",2211,0,4,3,1,0.4,0.7140000000000001,1.2,0,6.56
Alphonse Areola,West Ham,30,GK,90,0,0,0,0,0.0,0.486,0.0,0,6.56
