name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Christian Eriksen,Brentford,31,"M(CLR),FW",938,1,4,1,0,2.0,0.809,0.5,3,7.37
Ivan Toney,Brentford,27,FW,2908,12,5,8,0,2.7,0.589,4.5,5,7.28
James Ward Prowse,Southampton,28,M(CR),3217,10,5,3,1,1.5,0.863,0.8,4,7.01
Christian Nørgaard,Brentford,29,"D(C),DMC",3059,3,4,8,0,0.8,0.799,1.4,1,7.0
Ethan Pinnock,Brentford,30,D(C),2698,1,1,1,0,0.5,0.754,4.5,1,6.97
Oriol Romeu,Southampton,31,DMC,2899,2,2,9,0,0.7,0.82,1.9,2,6.87
Kyle Walker Peters,Southampton,26,"D(LR),M(R)",2632,1,2,5,0,0.8,0.813,0.8,3,6.84
Mohammed Salisu,Southampton,24,D(CL),2972,0,0,8,1,0.7,0.779,3.0,3,6.82
Jan Bednarek,Southampton,27,D(C),2633,4,0,10,0,0.6,0.8170000000000001,2.9,2,6.81
David Raya,Brentford,27,GK,2160,0,0,1,0,0.0,0.645,0.4,0,6.8
Pontus Jansson,Brentford,32,D(C),3322,3,1,7,0,0.6,0.809,2.8,0,6.76
Bryan Mbeumo,Brentford,24,"AM(LR),FW",2916,4,7,4,0,2.2,0.69,0.8,1,6.74
Tino Livramento,Southampton,20,D(R),2203,1,1,2,0,0.4,0.7859999999999999,0.9,1,6.73
Kristoffer Ajer,Brentford,25,"D(CR),DMC",1987,1,3,5,0,0.3,0.6970000000000001,2.0,0,6.73
Vitaly Janelt,Brentford,25,DMC,2309,4,0,3,0,1.0,0.779,1.1,2,6.73
Ché Adams,Southampton,27,"AM(CL),FW",2043,7,3,0,0,1.6,0.657,2.1,1,6.72
Fraser Forster,Southampton,35,GK,1710,0,0,1,0,0.0,0.547,0.4,1,6.71
Alex McCarthy,Southampton,33,GK,1530,0,0,1,0,0.0,0.565,0.4,0,6.63
Mohamed Elyounoussi,Southampton,29,"AM(CLR),FW",2046,4,2,4,0,1.4,0.7070000000000001,1.3,0,6.62
Nathan Redmond,Southampton,29,"AM(CLR),FW",1834,1,5,0,0,1.0,0.731,0.5,1,6.6
Armando Broja,Southampton,21,FW,1981,6,0,2,0,1.4,0.614,2.8,1,6.59
Yan Valery,Southampton,24,"D(CR),M(R)",369,0,0,0,0,0.4,0.727,2.2,0,6.57
Charlie Goode,Brentford,28,D(C),448,0,0,3,0,0.3,0.7,2.5,0,6.55
Rico Henry,Brentford,26,"D(L),M(L)",2784,3,0,2,0,0.4,0.7440000000000001,0.8,0,6.54
Yoane Wissa,Brentford,26,"AM(L),FW",1275,7,1,0,0,1.1,0.6809999999999999,0.7,0,6.52
Stuart Armstrong,Southampton,31,AM(CLR),1470,2,0,1,0,1.5,0.8190000000000001,0.2,0,6.51
Jack Stephens,Southampton,29,D(CR),811,0,0,3,0,0.0,0.774,1.2,0,6.5
Sergi Canós,Brentford,26,M(LR),2094,3,2,6,1,1.1,0.629,0.3,1,6.49
Zanka,Brentford,33,D(C),517,1,0,2,0,0.3,0.807,1.3,0,6.47
Finley Stevens,Brentford,20,Defender,14,0,0,0,0,0.0,0.833,1.0,0,6.46
Álvaro Fernández,Brentford,25,GK,1080,0,0,0,0,0.0,0.605,0.2,1,6.46
Saman Ghoddos,Brentford,29,"M(CLR),FW",528,1,1,2,0,0.5,0.716,0.6,0,6.46
Mathias Jensen,Brentford,27,M(C),1602,0,1,0,0,0.6,0.762,0.2,0,6.42
Romain Perraud,Southampton,25,"D(L),M(L)",1625,0,1,3,0,1.0,0.706,0.8,0,6.41
Ibrahima Diallo,Southampton,24,DMC,1019,0,2,1,0,0.3,0.8059999999999999,0.5,0,6.38
Tariqe Fosu Henry,Brentford,27,M(CLR),16,0,0,0,0,1.0,0.833,0.0,0,6.38
Adam Armstrong,Southampton,26,"AM(CLR),FW",1415,2,2,1,0,2.0,0.7490000000000001,0.6,1,6.38
Lyanco,Southampton,26,D(CR),906,0,0,2,0,0.4,0.722,1.3,0,6.37
Frank Onyeka,Brentford,25,DMC,1051,0,0,4,0,0.8,0.802,0.8,0,6.37
Shane Long,Southampton,36,"AM(LR),FW",303,1,0,1,0,0.7,0.606,1.8,0,6.33
Shandon Baptiste,Brentford,25,AM(C),905,1,0,0,1,0.5,0.852,0.3,0,6.32
Mads Bech,Brentford,24,D(CL),834,0,0,3,0,0.2,0.8140000000000001,0.8,0,6.27
Mads Roerslev,Brentford,24,"D(R),M(R)",1235,1,1,1,0,0.2,0.67,0.6,0,6.27
Nathan Tella,Southampton,24,"AM(CLR),FW",811,0,1,2,0,0.9,0.621,0.4,0,6.25
Willy Caballero,Southampton,41,GK,180,0,0,1,0,0.0,0.617,0.0,0,6.25
Will Smallbone,Southampton,23,AM(CR),134,0,0,0,0,0.3,0.5760000000000001,0.3,0,6.19
Moussa Djenepo,Southampton,25,M(LR),455,0,0,3,0,0.9,0.757,0.2,0,6.18
Marcus Forss,Brentford,24,"AM(R),FW",203,0,1,0,0,0.7,0.611,0.3,0,6.15
