name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Bukayo Saka,Arsenal,21,"D(L),M(CLR)",2996,11,7,6,0,2.6,0.795,0.6,3,7.06
Thomas Partey,Arsenal,30,"D(R),M(CR)",2032,2,1,5,0,1.8,0.856,1.0,1,6.96
Martin Ødegaard,Arsenal,24,AM(CR),2793,7,4,4,0,1.5,0.86,0.4,1,6.91
Emmanuel Dennis,Watford,25,"M(LR),FW",2591,10,6,7,1,1.8,0.6829999999999999,1.4,2,6.89
Hassane Kamara,Watford,29,"D(L),M(LR)",1625,1,0,3,1,0.3,0.705,1.6,0,6.86
Gabriel Martinelli,Arsenal,22,"AM(L),FW",1866,6,6,1,1,1.8,0.797,0.6,1,6.86
Takehiro Tomiyasu,Arsenal,24,D(CLR),1682,0,1,2,0,0.5,0.8109999999999999,2.2,1,6.83
João Pedro,Watford,21,"AM(CL),FW",1639,3,1,1,0,1.7,0.6990000000000001,2.0,0,6.78
Ben White,Arsenal,25,"D(CR),DMC",2880,0,0,3,0,0.4,0.846,1.9,1,6.78
Kieran Tierney,Arsenal,26,"D(CL),M(L)",1919,1,3,0,0,0.7,0.825,0.5,0,6.77
Gabriel Magalhães,Arsenal,25,D(C),3068,5,0,6,1,0.8,0.895,1.6,1,6.74
Emile Smith Rowe,Arsenal,23,AM(CL),1922,10,2,1,0,1.2,0.8740000000000001,0.2,1,6.74
Pierre Emerick Aubameyang,Arsenal,34,"M(CLR),FW",1040,4,1,3,0,2.5,0.701,1.8,1,6.74
Alexandre Lacazette,Arsenal,32,"M(CLR),FW",1789,4,7,0,0,1.5,0.764,0.7,2,6.74
Francisco Sierralta,Watford,26,D(C),428,0,0,0,0,0.2,0.78,3.0,0,6.72
Joshua King,Watford,31,"AM(CLR),FW",2251,5,3,5,0,1.6,0.7290000000000001,3.1,2,6.7
Moussa Sissoko,Watford,33,M(CR),3221,2,1,5,0,0.7,0.7829999999999999,1.8,0,6.7
Granit Xhaka,Arsenal,30,"D(L),M(C)",2331,1,2,10,1,1.0,0.868,1.0,1,6.67
Adam Masina,Watford,29,"D(CL),M(L)",1077,0,1,0,0,0.3,0.6970000000000001,1.9,0,6.66
Pablo Marí,Arsenal,29,D(C),180,0,0,1,0,0.5,0.8590000000000001,2.5,0,6.65
Aaron Ramsdale,Arsenal,25,GK,3060,0,0,1,0,0.0,0.626,0.2,2,6.65
Juraj Kucka,Watford,36,M(CLR),1924,1,1,3,1,1.8,0.687,2.2,1,6.64
Eddie Nketiah,Arsenal,24,FW,825,5,1,3,0,1.4,0.777,0.4,2,6.6
Ismaïla Sarr,Watford,25,"AM(CLR),FW",1865,5,2,2,0,1.8,0.775,0.5,1,6.58
Daniel Bachmann,Watford,29,GK,1080,0,0,0,0,0.0,0.5429999999999999,0.2,0,6.58
Imrân Louza,Watford,24,M(CLR),1423,0,0,6,0,0.9,0.775,0.6,0,6.55
Samir,Watford,28,D(CL),1676,0,0,4,0,0.4,0.807,2.5,0,6.53
Cédric Soares,Arsenal,31,"D(LR),M(R)",1487,1,1,3,0,0.6,0.835,0.6,1,6.53
Cucho Hernández,Watford,24,"AM(LR),FW",1143,5,2,3,0,1.4,0.6559999999999999,1.3,2,6.52
Albert Sambi Lokonga,Arsenal,23,DMC,1133,0,0,5,0,1.1,0.884,0.8,0,6.51
Rob Holding,Arsenal,27,D(CR),840,1,0,2,1,0.3,0.868,1.9,1,6.48
Edo Kayembe,Watford,25,DMC,801,0,0,0,0,0.5,0.8590000000000001,1.0,0,6.48
Nicolas Nkoulou,Watford,33,D(C),168,0,0,0,0,0.0,0.877,0.7,0,6.47
Mohamed Elneny,Arsenal,31,DMC,802,0,2,1,0,0.6,0.935,0.4,0,6.46
Kiko Femenía,Watford,32,"D(LR),M(R)",2150,0,5,2,0,0.1,0.737,0.4,0,6.46
Jeremy Ngakia,Watford,22,"D(R),M(R)",900,0,0,0,0,0.3,0.738,1.0,0,6.45
Dan Gosling,Watford,33,"D(R),M(C)",165,1,0,0,0,0.5,0.857,1.3,0,6.45
Danny Rose,Watford,33,"D(L),M(L)",689,0,0,4,0,0.5,0.6829999999999999,0.5,0,6.44
Nicolas Pépé,Arsenal,28,"AM(LR),FW",682,1,2,0,0,1.2,0.8370000000000001,0.9,1,6.44
Nuno Tavares,Arsenal,23,"D(L),M(L)",1171,1,1,2,0,1.0,0.821,1.1,0,6.42
Bernd Leno,Arsenal,31,GK,360,0,0,0,0,0.0,0.624,0.8,0,6.41
Craig Cathcart,Watford,34,D(CR),2396,0,1,3,0,0.1,0.813,1.5,0,6.39
Christian Kabasele,Watford,32,D(C),1191,0,0,0,0,0.4,0.785,2.9,0,6.37
Ainsley Maitland Niles,Arsenal,25,"D(LR),M(CLR)",265,0,0,0,0,0.3,0.77,0.4,0,6.35
Peter Etebo,Watford,27,"M(CL),FW",398,0,0,3,0,0.3,0.909,0.3,0,6.31
Tom Cleverley,Watford,34,M(CLR),1626,0,2,2,0,0.4,0.765,0.5,0,6.31
Ken Sema,Watford,29,"D(L),M(CLR)",846,0,0,1,0,0.2,0.649,0.7,0,6.29
Ben Foster,Watford,40,GK,2340,0,1,0,0,0.0,0.44,0.2,1,6.27
William Troost Ekong,Watford,29,D(C),1388,0,0,3,0,0.1,0.772,1.4,0,6.27
Samuel Kalu,Watford,25,M(CLR),222,0,0,0,0,1.0,0.885,0.0,0,6.25
Troy Deeney,Watford,35,FW,23,0,0,0,0,1.0,0.429,3.0,0,6.19
Calum Chambers,Arsenal,28,"D(CR),DMC",171,0,0,0,0,1.0,0.8170000000000001,1.0,0,6.13
Ozan Tufan,Watford,28,"D(R),M(CR),FW",338,0,0,0,0,0.4,0.7390000000000001,0.4,0,6.1
Ashley Fletcher,Watford,27,"AM(CL),FW",28,0,0,0,0,0.7,0.5,0.3,0,6.05
Reiss Nelson,Arsenal,23,M(LR),19,0,0,0,0,1.0,0.667,0.0,0,6.04
Folarin Balogun,Arsenal,22,FW,70,0,0,0,0,1.5,0.444,0.5,0,5.95
Sead Kolasinac,Arsenal,30,"D(CL),DMC,M(L)",91,0,0,1,0,0.0,0.929,0.0,0,5.72
