name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Danny Ward,Leicester,30,GK,90,0,0,0,0,0.0,0.88,0.0,0,7.25
Moisés Caicedo,Brighton,21,DMC,664,1,1,2,0,1.3,0.821,1.1,0,7.07
James Maddison,Leicester,26,AM(CLR),2468,12,8,3,0,2.1,0.807,0.1,6,7.06
Yves Bissouma,Brighton,26,M(C),2117,1,2,10,0,0.8,0.892,0.6,2,6.99
Marc Cucurella,Brighton,25,"D(CL),M(L)",3092,1,1,6,0,0.5,0.82,1.1,1,6.94
Jamie Vardy,Leicester,36,"AM(L),FW",1806,15,2,2,0,2.2,0.725,1.0,2,6.94
Wilfred Ndidi,Leicester,26,"D(C),DMC",1619,0,0,4,0,0.7,0.802,2.2,0,6.93
Jason Steele,Brighton,32,GK,90,0,0,0,0,0.0,0.889,1.0,0,6.92
Ricardo Pereira,Leicester,29,"D(LR),M(R)",994,1,3,3,0,0.7,0.79,1.1,0,6.91
Leandro Trossard,Brighton,28,"M(CLR),FW",2812,8,3,2,0,2.2,0.779,0.3,5,6.9
Youri Tielemans,Leicester,26,M(C),2634,6,4,3,0,1.8,0.835,0.8,3,6.9
Shane Duffy,Brighton,31,D(C),1434,1,0,7,0,1.2,0.8740000000000001,3.6,2,6.88
Wesley Fofana,Leicester,22,D(C),630,0,0,2,0,0.4,0.89,3.0,0,6.87
Dan Burn,Brighton,31,"D(CL),M(L)",1023,1,0,4,0,0.5,0.818,2.5,0,6.8
Joël Veltman,Brighton,31,"D(CR),M(R)",2881,1,1,6,0,0.4,0.797,1.7,2,6.8
Pascal Groß,Brighton,32,"D(R),M(CR),FW",2043,2,4,1,0,0.8,0.828,0.5,1,6.79
Harvey Barnes,Leicester,25,AM(CL),2107,6,10,2,0,2.1,0.764,0.8,0,6.79
Jonny Evans,Leicester,35,D(CL),1350,1,1,3,0,0.2,0.8320000000000001,2.7,0,6.76
Alexis Mac Allister,Brighton,24,"M(CL),FW",2118,5,2,4,0,1.8,0.8440000000000001,0.8,1,6.75
Çaglar Söyüncü,Leicester,27,D(C),2498,1,0,5,0,0.3,0.846,3.3,1,6.74
Lewis Dunk,Brighton,31,D(C),2574,1,0,2,1,0.7,0.884,2.8,1,6.73
Kasper Schmeichel,Leicester,36,GK,3330,0,0,2,0,0.0,0.6970000000000001,0.3,2,6.73
Luke Thomas,Leicester,22,"D(L),M(L)",1912,0,1,2,0,0.2,0.8029999999999999,1.1,0,6.73
Adam Webster,Brighton,28,D(C),1432,2,0,5,0,0.4,0.81,2.5,2,6.72
James Justin,Leicester,25,"D(CLR),M(LR)",997,0,0,0,0,0.4,0.8059999999999999,1.0,0,6.7
Timothy Castagne,Leicester,27,"D(CLR),M(LR)",2126,1,0,1,0,0.3,0.82,1.4,0,6.7
Danny Welbeck,Brighton,32,"AM(CLR),FW",1477,6,2,0,0,1.7,0.777,1.9,0,6.69
Kiernan Dewsbury Hall,Leicester,24,M(C),2106,1,2,4,0,0.8,0.812,0.6,1,6.66
Enock Mwepu,Brighton,25,M(CR),997,2,4,2,0,1.1,0.745,0.5,2,6.66
Robert Sánchez,Brighton,25,GK,3330,0,0,4,1,0.0,0.674,0.5,0,6.63
Ademola Lookman,Leicester,25,"AM(CLR),FW",1459,6,0,2,0,1.0,0.7829999999999999,0.1,1,6.63
Solly March,Brighton,29,M(CLR),1739,0,2,1,0,0.6,0.774,0.5,0,6.59
Hamza Choudhury,Leicester,25,DMC,287,0,0,1,0,0.2,0.826,1.7,0,6.57
Marc Albrighton,Leicester,33,"D(R),M(LR)",1128,1,2,3,0,0.2,0.672,0.2,0,6.54
Tariq Lamptey,Brighton,22,"D(R),M(R)",1558,0,2,4,0,0.6,0.858,0.2,0,6.54
Kelechi Iheanacho,Leicester,26,"AM(C),FW",1263,4,5,1,0,1.2,0.774,0.6,1,6.52
Adam Lallana,Brighton,35,M(CLR),1561,0,1,4,0,0.8,0.871,0.6,0,6.5
Neal Maupay,Brighton,27,"AM(C),FW",2276,8,2,7,0,1.9,0.778,0.7,0,6.49
Daniel Amartey,Leicester,28,"D(CR),DMC",2120,0,0,4,0,0.1,0.907,1.2,0,6.45
Jakub Moder,Brighton,24,M(CL),1702,0,3,2,0,1.0,0.746,0.9,0,6.45
Jannik Vestergaard,Leicester,31,D(C),564,0,0,2,0,0.1,0.889,1.3,0,6.44
Patson Daka,Leicester,24,FW,1163,5,3,2,0,1.1,0.745,0.7,0,6.44
Steven Alzate,Brighton,24,"DMC,M(L)",407,0,0,0,0,0.1,0.875,0.4,0,6.42
Boubakary Soumaré,Leicester,24,DMC,1102,0,1,0,0,0.3,0.825,1.4,0,6.41
Ayoze Pérez,Leicester,30,"AM(CLR),FW",444,2,3,0,1,0.8,0.807,0.4,0,6.35
Nampalys Mendy,Leicester,31,M(C),1035,0,0,3,0,0.1,0.919,0.4,0,6.31
Taylor Richards,Brighton,22,AM(C),23,0,0,0,0,0.5,0.778,0.5,0,6.14
Lewis Brunt,Leicester,22,Midfielder,23,0,0,0,0,0.0,1.0,0.0,0,6.12
Ryan Bertrand,Leicester,34,"D(CL),M(L)",338,0,0,1,0,0.0,0.8140000000000001,0.3,0,6.1
Aaron Connolly,Brighton,23,FW,155,0,0,0,0,0.5,0.737,0.5,0,6.1
Jürgen Locadia,Brighton,29,"AM(LR),FW",22,0,0,0,0,1.0,1.0,0.0,0,6.04
