name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kenedy,Chelsea,27,"D(L),M(LR)",59,0,1,0,0,1.0,0.7390000000000001,0.0,0,7.46
Ben Chilwell,Chelsea,26,"D(L),M(L)",541,3,1,0,0,1.9,0.83,1.0,1,7.42
Reece James,Chelsea,23,"D(CR),DMC,M(R)",1868,5,9,4,1,1.4,0.8959999999999999,0.7,4,7.24
Mason Mount,Chelsea,24,M(CLR),2365,11,10,4,0,2.4,0.8540000000000001,0.2,7,7.19
Cristiano Ronaldo,Man Utd,38,"M(L),FW",2459,18,3,8,0,3.7,0.8190000000000001,1.4,5,7.11
Marcos Alonso,Chelsea,32,"D(CL),M(L)",2173,4,4,8,0,1.5,0.8109999999999999,1.4,1,7.1
Thiago Silva,Chelsea,38,D(C),2651,3,0,2,0,0.6,0.9279999999999999,1.8,1,7.08
Mateo Kovacic,Chelsea,29,M(CL),1557,2,5,4,0,0.9,0.888,0.2,1,7.05
Bruno Fernandes,Man Utd,28,M(CLR),3120,10,6,10,0,2.5,0.7829999999999999,0.5,3,7.03
Trevoh Chalobah,Chelsea,24,"D(CR),DMC",1451,3,1,2,0,0.5,0.9059999999999999,1.7,1,7.03
Kepa,Chelsea,28,GK,360,0,0,0,0,0.0,0.789,0.3,0,7.02
N 39 Golo Kanté,Chelsea,32,M(C),1778,2,4,2,0,0.7,0.867,0.5,2,7.01
Paul Pogba,Man Utd,30,M(CL),1355,1,9,7,1,1.6,0.835,1.8,1,7.0
Mason Greenwood,Man Utd,21,"AM(R),FW",1281,5,1,1,0,2.7,0.838,0.2,0,6.98
Jorginho,Chelsea,31,DMC,2279,6,2,5,0,0.6,0.893,0.4,3,6.97
Hakim Ziyech,Chelsea,30,M(CLR),1317,4,3,3,0,2.3,0.812,0.6,3,6.92
Aaron Wan Bissaka,Man Utd,25,"D(R),M(R)",1794,0,0,2,0,0.3,0.81,1.0,1,6.91
Andreas Christensen,Chelsea,27,"D(C),DMC",1496,0,0,2,0,0.3,0.9,2.6,0,6.9
Scott McTominay,Man Utd,26,"D(C),DMC",2393,1,1,9,0,0.9,0.856,2.3,2,6.89
Alex Telles,Man Utd,30,"D(CL),M(L)",1660,0,4,1,0,0.5,0.8029999999999999,1.4,0,6.89
Ruben Loftus Cheek,Chelsea,27,M(CLR),1388,0,2,1,0,0.8,0.897,1.5,0,6.87
Antonio Rüdiger,Chelsea,30,D(CLR),3035,3,0,9,0,1.4,0.8809999999999999,1.6,0,6.87
Fred,Man Utd,30,M(C),2036,4,4,5,0,0.5,0.841,0.5,2,6.87
Diogo Dalot,Man Utd,24,"D(LR),M(R)",1799,0,0,4,0,0.5,0.802,1.2,1,6.86
Kai Havertz,Chelsea,24,"M(CR),FW",1816,8,3,3,0,1.9,0.813,1.3,1,6.85
César Azpilicueta,Chelsea,33,"D(CLR),M(R)",2075,1,2,3,0,0.4,0.857,1.7,0,6.82
Romelu Lukaku,Chelsea,30,"AM(R),FW",1586,8,0,1,0,1.7,0.7290000000000001,2.0,2,6.82
Ross Barkley,Chelsea,29,M(CLR),176,1,0,0,0,1.5,0.851,1.0,1,6.82
Raphaël Varane,Man Utd,30,D(C),1829,1,1,0,0,0.4,0.878,2.5,1,6.78
Callum Hudson Odoi,Chelsea,22,M(CLR),966,1,2,1,0,1.2,0.853,0.3,0,6.77
Malang Sarr,Chelsea,24,D(CL),546,0,0,2,0,0.1,0.882,1.6,0,6.77
Édouard Mendy,Chelsea,31,GK,3060,0,0,3,0,0.0,0.82,0.3,1,6.68
Christian Pulisic,Chelsea,24,"M(CLR),FW",1286,6,2,2,0,1.3,0.8029999999999999,0.5,1,6.67
Jadon Sancho,Man Utd,23,AM(CLR),1904,3,3,0,0,0.9,0.835,0.1,1,6.66
Harry Maguire,Man Utd,30,D(C),2514,1,0,7,1,0.8,0.8640000000000001,2.5,0,6.65
David de Gea,Man Utd,32,GK,3420,0,0,0,0,0.0,0.6890000000000001,0.2,1,6.64
Luke Shaw,Man Utd,28,"D(CL),M(L)",1603,0,3,8,0,0.3,0.841,1.0,0,6.64
Nemanja Matic,Man Utd,35,DMC,1384,0,4,3,0,0.3,0.871,1.2,0,6.63
Anthony Elanga,Man Utd,21,AM(LR),1217,2,2,0,0,1.0,0.782,1.1,0,6.56
Daniel James,Man Utd,25,"AM(CLR),FW",128,0,0,0,0,2.0,0.69,0.5,0,6.53
Timo Werner,Chelsea,27,"AM(CLR),FW",1286,4,1,1,0,2.1,0.782,0.3,0,6.52
Victor Lindelöf,Man Utd,29,D(CR),2355,0,2,4,0,0.1,0.878,1.9,0,6.5
Saúl Ñíguez,Chelsea,28,"D(CL),M(CLR)",480,0,0,1,0,0.5,0.889,0.8,0,6.49
Phil Jones,Man Utd,31,"D(CR),DMC",163,0,0,0,0,0.0,0.877,0.5,0,6.42
Edinson Cavani,Man Utd,36,"AM(LR),FW",765,2,1,0,0,1.2,0.7609999999999999,0.5,0,6.4
