name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Son Heung Min,Tottenham,31,"M(CLR),FW",3021,23,7,2,0,2.5,0.866,0.5,6,7.51
Kenedy,Chelsea,27,"D(L),M(LR)",59,0,1,0,0,1.0,0.7390000000000001,0.0,0,7.46
Harry Kane,Tottenham,30,"AM(C),FW",3232,17,9,5,0,3.6,0.703,2.0,7,7.45
Ben Chilwell,Chelsea,26,"D(L),M(L)",541,3,1,0,0,1.9,0.83,1.0,1,7.42
Rodrigo Bentancur,Tottenham,26,M(C),1367,0,4,5,0,0.8,0.9,1.2,1,7.24
Reece James,Chelsea,23,"D(CR),DMC,M(R)",1868,5,9,4,1,1.4,0.8959999999999999,0.7,4,7.24
Dejan Kulusevski,Tottenham,23,"AM(CR),FW",1267,5,8,3,0,1.4,0.8640000000000001,0.2,1,7.19
Mason Mount,Chelsea,24,M(CLR),2365,11,10,4,0,2.4,0.8540000000000001,0.2,7,7.19
Pierre Emile Højbjerg,Tottenham,28,M(C),3199,2,2,3,0,0.9,0.897,0.6,1,7.16
Marcos Alonso,Chelsea,32,"D(CL),M(L)",2173,4,4,8,0,1.5,0.8109999999999999,1.4,1,7.1
Thiago Silva,Chelsea,38,D(C),2651,3,0,2,0,0.6,0.9279999999999999,1.8,1,7.08
Mateo Kovacic,Chelsea,29,M(CL),1557,2,5,4,0,0.9,0.888,0.2,1,7.05
Trevoh Chalobah,Chelsea,24,"D(CR),DMC",1451,3,1,2,0,0.5,0.9059999999999999,1.7,1,7.03
Kepa,Chelsea,28,GK,360,0,0,0,0,0.0,0.789,0.3,0,7.02
N 39 Golo Kanté,Chelsea,32,M(C),1778,2,4,2,0,0.7,0.867,0.5,2,7.01
Jorginho,Chelsea,31,DMC,2279,6,2,5,0,0.6,0.893,0.4,3,6.97
Matt Doherty,Tottenham,31,"D(LR),M(LR)",874,2,4,0,0,1.1,0.836,1.1,0,6.96
Sergio Reguilón,Tottenham,26,"D(L),M(L)",1923,2,3,4,0,0.8,0.787,1.2,0,6.95
Cristian Romero,Tottenham,25,D(C),1846,1,0,8,0,0.3,0.867,2.0,0,6.92
Hakim Ziyech,Chelsea,30,M(CLR),1317,4,3,3,0,2.3,0.812,0.6,3,6.92
Andreas Christensen,Chelsea,27,"D(C),DMC",1496,0,0,2,0,0.3,0.9,2.6,0,6.9
Ruben Loftus Cheek,Chelsea,27,M(CLR),1388,0,2,1,0,0.8,0.897,1.5,0,6.87
Antonio Rüdiger,Chelsea,30,D(CLR),3035,3,0,9,0,1.4,0.8809999999999999,1.6,0,6.87
Emerson Royal,Tottenham,24,"D(R),M(R)",2291,1,1,5,0,0.5,0.823,1.1,0,6.87
Davinson Sánchez,Tottenham,27,D(C),1626,2,0,4,0,0.6,0.878,2.0,0,6.87
Kai Havertz,Chelsea,24,"M(CR),FW",1816,8,3,3,0,1.9,0.813,1.3,1,6.85
Lucas Moura,Tottenham,31,"AM(CLR),FW",1774,2,6,4,0,1.1,0.767,1.4,3,6.82
César Azpilicueta,Chelsea,33,"D(CLR),M(R)",2075,1,2,3,0,0.4,0.857,1.7,0,6.82
Romelu Lukaku,Chelsea,30,"AM(R),FW",1586,8,0,1,0,1.7,0.7290000000000001,2.0,2,6.82
Ross Barkley,Chelsea,29,M(CLR),176,1,0,0,0,1.5,0.851,1.0,1,6.82
Hugo Lloris,Tottenham,36,GK,3420,0,0,2,0,0.0,0.768,0.4,0,6.79
Ben Davies,Tottenham,30,"D(CL),M(L)",2540,1,1,6,0,0.6,0.85,2.3,0,6.78
Callum Hudson Odoi,Chelsea,22,M(CLR),966,1,2,1,0,1.2,0.853,0.3,0,6.77
Malang Sarr,Chelsea,24,D(CL),546,0,0,2,0,0.1,0.882,1.6,0,6.77
Eric Dier,Tottenham,29,"D(CR),DMC",3072,0,0,1,0,0.4,0.8809999999999999,2.0,0,6.77
