name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kristoffer Klaesson,Leeds,22,Goalkeeper,35,0,0,0,0,0.0,0.778,1.0,0,7.27
Conor Gallagher,Crystal Palace,23,AM(C),2851,8,3,10,0,1.5,0.812,0.7,4,7.09
Wilfried Zaha,Crystal Palace,30,"AM(LR),FW",2761,14,1,4,1,2.1,0.799,0.4,5,6.99
Raphinha,Leeds,26,"AM(LR),FW",2923,11,3,7,0,2.5,0.693,0.7,4,6.96
Liam Cooper,Leeds,31,D(C),1815,0,1,5,0,0.3,0.831,3.9,0,6.86
James McArthur,Crystal Palace,35,M(CLR),1438,0,3,4,0,0.4,0.831,1.0,0,6.83
Stuart Dallas,Leeds,32,"D(LR),M(CLR)",2929,1,1,5,0,0.9,0.7879999999999999,0.9,3,6.78
Marc Guéhi,Crystal Palace,23,D(C),3223,2,1,4,0,0.5,0.8740000000000001,1.9,0,6.77
Tyrick Mitchell,Crystal Palace,23,D(L),3103,0,2,1,0,0.1,0.7190000000000001,0.8,1,6.75
Cheikhou Kouyaté,Crystal Palace,33,"D(CR),DMC",1978,0,1,3,0,0.3,0.82,1.9,0,6.74
Jeffrey Schlupp,Crystal Palace,30,"D(L),M(CLR)",1846,4,1,1,0,1.0,0.763,1.0,1,6.73
Joel Ward,Crystal Palace,33,"D(CLR),DMC,M(R)",2486,0,0,8,0,0.4,0.792,2.1,0,6.72
Vicente Guaita,Crystal Palace,36,GK,2656,0,0,2,0,0.0,0.7490000000000001,0.3,1,6.7
Leo Hjelde,Leeds,19,D(CL),148,0,0,0,0,0.0,0.688,1.5,0,6.7
Jordan Ayew,Crystal Palace,31,"AM(CLR),FW",2024,3,3,2,0,1.1,0.836,1.0,0,6.68
Joachim Andersen,Crystal Palace,27,D(C),2915,0,3,4,0,0.2,0.816,1.6,0,6.67
Jack Harrison,Leeds,26,"AM(CLR),FW",2652,8,1,3,0,1.2,0.705,0.5,3,6.66
Michael Olise,Crystal Palace,21,AM(CLR),1138,2,5,4,0,0.7,0.8140000000000001,0.3,1,6.66
Odsonne Édouard,Crystal Palace,25,"AM(L),FW",1567,6,3,4,0,1.4,0.737,1.4,0,6.66
Christian Benteke,Crystal Palace,32,FW,1136,4,1,3,0,1.6,0.644,3.4,3,6.66
Jean Philippe Mateta,Crystal Palace,26,FW,1152,5,1,2,0,1.7,0.6779999999999999,1.8,1,6.64
Illan Meslier,Leeds,23,GK,3385,0,0,2,0,0.0,0.69,0.4,0,6.62
Diego Llorente,Leeds,29,"D(C),DMC",2344,3,0,7,0,0.4,0.8140000000000001,1.8,1,6.59
Rodrigo,Leeds,32,"M(CLR),FW",2275,6,1,9,0,1.5,0.755,0.5,1,6.57
Nathaniel Clyne,Crystal Palace,32,"D(LR),M(R)",1351,0,1,1,0,0.2,0.792,0.6,0,6.57
Kalvin Phillips,Leeds,27,"D(C),DMC",1596,0,1,4,0,0.8,0.82,0.9,0,6.57
Will Hughes,Crystal Palace,28,M(CLR),1058,0,1,6,0,0.4,0.856,0.7,0,6.53
Eberechi Eze,Crystal Palace,25,AM(CLR),603,1,1,1,0,0.8,0.8240000000000001,0.5,0,6.52
Junior Firpo,Leeds,26,"D(L),M(L)",1716,0,2,11,0,0.5,0.8140000000000001,1.1,0,6.49
Luke Ayling,Leeds,31,"D(CR),M(R)",2275,2,2,4,1,0.7,0.774,1.3,0,6.49
Patrick Bamford,Leeds,29,"AM(CLR),FW",560,2,2,2,0,2.2,0.8170000000000001,0.6,0,6.46
Jack Butland,Crystal Palace,30,GK,765,0,0,0,0,0.0,0.7040000000000001,0.1,1,6.45
Jamie Shackleton,Leeds,23,"D(R),DMC,M(R)",709,0,0,4,0,0.3,0.8640000000000001,0.4,0,6.45
Daniel James,Leeds,25,"AM(CLR),FW",2368,4,4,7,1,1.6,0.7170000000000001,0.4,0,6.44
Luka Milivojevic,Crystal Palace,32,DMC,776,0,0,1,0,0.5,0.856,0.9,0,6.44
James Tomkins,Crystal Palace,34,D(CR),546,1,0,2,0,0.5,0.865,1.3,0,6.42
Mateusz Klich,Leeds,33,M(CL),2095,1,2,5,0,1.3,0.799,0.2,0,6.37
Pascal Struijk,Leeds,24,"D(CL),DMC",2053,1,0,6,1,0.4,0.852,1.4,0,6.36
Robin Koch,Leeds,27,"D(C),DMC",1575,0,0,3,0,0.7,0.774,2.3,0,6.35
Sam Greenwood,Leeds,21,M(C),232,0,2,0,0,0.6,0.74,0.3,0,6.34
Adam Forshaw,Leeds,31,M(C),1530,0,1,5,0,0.6,0.835,0.5,0,6.33
Tyler Roberts,Leeds,24,"AM(CR),FW",979,1,1,5,0,1.3,0.7390000000000001,0.4,1,6.32
