name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kieran Trippier,Newcastle,32,"D(LR),M(R)",430,2,0,0,0,0.3,0.65,1.7,1,7.38
Christian Eriksen,Brentford,31,"M(CLR),FW",938,1,4,1,0,2.0,0.809,0.5,3,7.37
Ivan Toney,Brentford,27,FW,2908,12,5,8,0,2.7,0.589,4.5,5,7.28
Allan Saint Maximin,Newcastle,26,"AM(CLR),FW",2812,5,5,6,0,1.8,0.763,0.5,6,7.09
Bruno Guimarães,Newcastle,25,DMC,1034,5,1,4,0,1.4,0.857,0.2,4,7.04
Christian Nørgaard,Brentford,29,"D(C),DMC",3059,3,4,8,0,0.8,0.799,1.4,1,7.0
Matt Targett,Newcastle,27,"D(L),M(L)",1440,0,0,1,0,0.4,0.7440000000000001,1.2,1,6.99
Dan Burn,Newcastle,31,"D(CL),M(L)",1440,0,1,4,0,0.7,0.7829999999999999,4.3,0,6.98
Ethan Pinnock,Brentford,30,D(C),2698,1,1,1,0,0.5,0.754,4.5,1,6.97
Joelinton,Newcastle,27,"AM(CLR),FW",2559,4,1,8,0,1.3,0.7759999999999999,2.8,3,6.82
David Raya,Brentford,27,GK,2160,0,0,1,0,0.0,0.645,0.4,0,6.8
Pontus Jansson,Brentford,32,D(C),3322,3,1,7,0,0.6,0.809,2.8,0,6.76
Bryan Mbeumo,Brentford,24,"AM(LR),FW",2916,4,7,4,0,2.2,0.69,0.8,1,6.74
Kristoffer Ajer,Brentford,25,"D(CR),DMC",1987,1,3,5,0,0.3,0.6970000000000001,2.0,0,6.73
Vitaly Janelt,Brentford,25,DMC,2309,4,0,3,0,1.0,0.779,1.1,2,6.73
Chris Wood,Newcastle,31,FW,1328,2,0,0,0,1.2,0.525,6.6,0,6.72
Fabian Schär,Newcastle,31,D(C),2161,2,2,4,0,0.8,0.696,1.8,1,6.7
Martin Dúbravka,Newcastle,34,GK,2340,0,0,1,0,0.0,0.594,0.2,1,6.66
Emil Krafth,Newcastle,29,D(CR),1638,0,1,5,0,0.3,0.733,1.1,0,6.59
Joe Willock,Newcastle,23,M(C),2047,2,0,0,0,1.2,0.816,0.6,1,6.58
Callum Wilson,Newcastle,31,FW,1395,8,0,4,0,1.9,0.682,1.6,3,6.57
Jonjo Shelvey,Newcastle,31,M(C),1986,2,1,5,1,1.3,0.813,0.4,1,6.57
Charlie Goode,Brentford,28,D(C),448,0,0,3,0,0.3,0.7,2.5,0,6.55
Rico Henry,Brentford,26,"D(L),M(L)",2784,3,0,2,0,0.4,0.7440000000000001,0.8,0,6.54
Yoane Wissa,Brentford,26,"AM(L),FW",1275,7,1,0,0,1.1,0.6809999999999999,0.7,0,6.52
Paul Dummett,Newcastle,31,D(CL),194,0,0,2,0,0.0,0.731,1.7,0,6.52
Jamaal Lascelles,Newcastle,29,D(C),2055,1,0,5,0,0.7,0.746,3.4,0,6.5
Sergi Canós,Brentford,26,M(LR),2094,3,2,6,1,1.1,0.629,0.3,1,6.49
Javier Manquillo,Newcastle,29,"D(LR),M(R)",1267,1,2,5,0,0.2,0.73,0.8,0,6.48
Zanka,Brentford,33,D(C),517,1,0,2,0,0.3,0.807,1.3,0,6.47
Finley Stevens,Brentford,20,Defender,14,0,0,0,0,0.0,0.833,1.0,0,6.46
Álvaro Fernández,Brentford,25,GK,1080,0,0,0,0,0.0,0.605,0.2,1,6.46
Saman Ghoddos,Brentford,29,"M(CLR),FW",528,1,1,2,0,0.5,0.716,0.6,0,6.46
Ryan Fraser,Newcastle,29,"M(CLR),FW",1471,2,3,3,0,0.9,0.775,0.2,0,6.45
