name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Son Heung Min,Tottenham,31,"M(CLR),FW",3021,23,7,2,0,2.5,0.866,0.5,6,7.51
Harry Kane,Tottenham,30,"AM(C),FW",3232,17,9,5,0,3.6,0.703,2.0,7,7.45
Rodrigo Bentancur,Tottenham,26,M(C),1367,0,4,5,0,0.8,0.9,1.2,1,7.24
Dejan Kulusevski,Tottenham,23,"AM(CR),FW",1267,5,8,3,0,1.4,0.8640000000000001,0.2,1,7.19
Pierre Emile Højbjerg,Tottenham,28,M(C),3199,2,2,3,0,0.9,0.897,0.6,1,7.16
Matt Doherty,Tottenham,31,"D(LR),M(LR)",874,2,4,0,0,1.1,0.836,1.1,0,6.96
Richarlison,Everton,26,"AM(CLR),FW",2528,10,5,9,0,2.4,0.634,2.2,3,6.96
Sergio Reguilón,Tottenham,26,"D(L),M(L)",1923,2,3,4,0,0.8,0.787,1.2,0,6.95
Cristian Romero,Tottenham,25,D(C),1846,1,0,8,0,0.3,0.867,2.0,0,6.92
Dominic Calvert Lewin,Everton,26,"AM(L),FW",1286,5,2,2,0,1.9,0.603,5.5,2,6.92
Emerson Royal,Tottenham,24,"D(R),M(R)",2291,1,1,5,0,0.5,0.823,1.1,0,6.87
Davinson Sánchez,Tottenham,27,D(C),1626,2,0,4,0,0.6,0.878,2.0,0,6.87
Lucas Moura,Tottenham,31,"AM(CLR),FW",1774,2,6,4,0,1.1,0.767,1.4,3,6.82
Lucas Digne,Everton,30,"D(CL),M(L)",1170,0,0,4,0,0.7,0.76,1.9,0,6.8
Hugo Lloris,Tottenham,36,GK,3420,0,0,2,0,0.0,0.768,0.4,0,6.79
Demarai Gray,Everton,27,"AM(CLR),FW",2352,5,4,3,0,1.9,0.815,0.1,0,6.78
Ben Davies,Tottenham,30,"D(CL),M(L)",2540,1,1,6,0,0.6,0.85,2.3,0,6.78
Eric Dier,Tottenham,29,"D(CR),DMC",3072,0,0,1,0,0.4,0.8809999999999999,2.0,0,6.77
Asmir Begovic,Everton,36,GK,270,0,0,0,0,0.0,0.43799999999999994,1.7,1,6.74
Abdoulaye Doucouré,Everton,30,M(C),2538,2,4,6,0,1.1,0.7959999999999999,1.2,1,6.72
