name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kenedy,Chelsea,27,"D(L),M(LR)",59,0,1,0,0,1.0,0.7390000000000001,0.0,0,7.46
Ben Chilwell,Chelsea,26,"D(L),M(L)",541,3,1,0,0,1.9,0.83,1.0,1,7.42
Danny Ward,Leicester,30,GK,90,0,0,0,0,0.0,0.88,0.0,0,7.25
Reece James,Chelsea,23,"D(CR),DMC,M(R)",1868,5,9,4,1,1.4,0.8959999999999999,0.7,4,7.24
Mason Mount,Chelsea,24,M(CLR),2365,11,10,4,0,2.4,0.8540000000000001,0.2,7,7.19
Marcos Alonso,Chelsea,32,"D(CL),M(L)",2173,4,4,8,0,1.5,0.8109999999999999,1.4,1,7.1
Thiago Silva,Chelsea,38,D(C),2651,3,0,2,0,0.6,0.9279999999999999,1.8,1,7.08
James Maddison,Leicester,26,AM(CLR),2468,12,8,3,0,2.1,0.807,0.1,6,7.06
Mateo Kovacic,Chelsea,29,M(CL),1557,2,5,4,0,0.9,0.888,0.2,1,7.05
Trevoh Chalobah,Chelsea,24,"D(CR),DMC",1451,3,1,2,0,0.5,0.9059999999999999,1.7,1,7.03
Kepa,Chelsea,28,GK,360,0,0,0,0,0.0,0.789,0.3,0,7.02
N 39 Golo Kanté,Chelsea,32,M(C),1778,2,4,2,0,0.7,0.867,0.5,2,7.01
Jorginho,Chelsea,31,DMC,2279,6,2,5,0,0.6,0.893,0.4,3,6.97
Jamie Vardy,Leicester,36,"AM(L),FW",1806,15,2,2,0,2.2,0.725,1.0,2,6.94
Wilfred Ndidi,Leicester,26,"D(C),DMC",1619,0,0,4,0,0.7,0.802,2.2,0,6.93
Hakim Ziyech,Chelsea,30,M(CLR),1317,4,3,3,0,2.3,0.812,0.6,3,6.92
Ricardo Pereira,Leicester,29,"D(LR),M(R)",994,1,3,3,0,0.7,0.79,1.1,0,6.91
Andreas Christensen,Chelsea,27,"D(C),DMC",1496,0,0,2,0,0.3,0.9,2.6,0,6.9
Youri Tielemans,Leicester,26,M(C),2634,6,4,3,0,1.8,0.835,0.8,3,6.9
Ruben Loftus Cheek,Chelsea,27,M(CLR),1388,0,2,1,0,0.8,0.897,1.5,0,6.87
Wesley Fofana,Leicester,22,D(C),630,0,0,2,0,0.4,0.89,3.0,0,6.87
Antonio Rüdiger,Chelsea,30,D(CLR),3035,3,0,9,0,1.4,0.8809999999999999,1.6,0,6.87
Kai Havertz,Chelsea,24,"M(CR),FW",1816,8,3,3,0,1.9,0.813,1.3,1,6.85
César Azpilicueta,Chelsea,33,"D(CLR),M(R)",2075,1,2,3,0,0.4,0.857,1.7,0,6.82
Romelu Lukaku,Chelsea,30,"AM(R),FW",1586,8,0,1,0,1.7,0.7290000000000001,2.0,2,6.82
Ross Barkley,Chelsea,29,M(CLR),176,1,0,0,0,1.5,0.851,1.0,1,6.82
Harvey Barnes,Leicester,25,AM(CL),2107,6,10,2,0,2.1,0.764,0.8,0,6.79
Callum Hudson Odoi,Chelsea,22,M(CLR),966,1,2,1,0,1.2,0.853,0.3,0,6.77
Malang Sarr,Chelsea,24,D(CL),546,0,0,2,0,0.1,0.882,1.6,0,6.77
Jonny Evans,Leicester,35,D(CL),1350,1,1,3,0,0.2,0.8320000000000001,2.7,0,6.76
Çaglar Söyüncü,Leicester,27,D(C),2498,1,0,5,0,0.3,0.846,3.3,1,6.74
Kasper Schmeichel,Leicester,36,GK,3330,0,0,2,0,0.0,0.6970000000000001,0.3,2,6.73
Luke Thomas,Leicester,22,"D(L),M(L)",1912,0,1,2,0,0.2,0.8029999999999999,1.1,0,6.73
James Justin,Leicester,25,"D(CLR),M(LR)",997,0,0,0,0,0.4,0.8059999999999999,1.0,0,6.7
Timothy Castagne,Leicester,27,"D(CLR),M(LR)",2126,1,0,1,0,0.3,0.82,1.4,0,6.7
Édouard Mendy,Chelsea,31,GK,3060,0,0,3,0,0.0,0.82,0.3,1,6.68
Christian Pulisic,Chelsea,24,"M(CLR),FW",1286,6,2,2,0,1.3,0.8029999999999999,0.5,1,6.67
Kiernan Dewsbury Hall,Leicester,24,M(C),2106,1,2,4,0,0.8,0.812,0.6,1,6.66
Ademola Lookman,Leicester,25,"AM(CLR),FW",1459,6,0,2,0,1.0,0.7829999999999999,0.1,1,6.63
Hamza Choudhury,Leicester,25,DMC,287,0,0,1,0,0.2,0.826,1.7,0,6.57
Marc Albrighton,Leicester,33,"D(R),M(LR)",1128,1,2,3,0,0.2,0.672,0.2,0,6.54
Timo Werner,Chelsea,27,"AM(CLR),FW",1286,4,1,1,0,2.1,0.782,0.3,0,6.52
Kelechi Iheanacho,Leicester,26,"AM(C),FW",1263,4,5,1,0,1.2,0.774,0.6,1,6.52
Saúl Ñíguez,Chelsea,28,"D(CL),M(CLR)",480,0,0,1,0,0.5,0.889,0.8,0,6.49
Daniel Amartey,Leicester,28,"D(CR),DMC",2120,0,0,4,0,0.1,0.907,1.2,0,6.45
