name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Moisés Caicedo,Brighton,21,DMC,664,1,1,2,0,1.3,0.821,1.1,0,7.07
Yves Bissouma,Brighton,26,M(C),2117,1,2,10,0,0.8,0.892,0.6,2,6.99
Richarlison,Everton,26,"AM(CLR),FW",2528,10,5,9,0,2.4,0.634,2.2,3,6.96
Marc Cucurella,Brighton,25,"D(CL),M(L)",3092,1,1,6,0,0.5,0.82,1.1,1,6.94
Jason Steele,Brighton,32,GK,90,0,0,0,0,0.0,0.889,1.0,0,6.92
Dominic Calvert Lewin,Everton,26,"AM(L),FW",1286,5,2,2,0,1.9,0.603,5.5,2,6.92
Leandro Trossard,Brighton,28,"M(CLR),FW",2812,8,3,2,0,2.2,0.779,0.3,5,6.9
Shane Duffy,Brighton,31,D(C),1434,1,0,7,0,1.2,0.8740000000000001,3.6,2,6.88
Dan Burn,Brighton,31,"D(CL),M(L)",1023,1,0,4,0,0.5,0.818,2.5,0,6.8
Joël Veltman,Brighton,31,"D(CR),M(R)",2881,1,1,6,0,0.4,0.797,1.7,2,6.8
Lucas Digne,Everton,30,"D(CL),M(L)",1170,0,0,4,0,0.7,0.76,1.9,0,6.8
Pascal Groß,Brighton,32,"D(R),M(CR),FW",2043,2,4,1,0,0.8,0.828,0.5,1,6.79
Demarai Gray,Everton,27,"AM(CLR),FW",2352,5,4,3,0,1.9,0.815,0.1,0,6.78
Alexis Mac Allister,Brighton,24,"M(CL),FW",2118,5,2,4,0,1.8,0.8440000000000001,0.8,1,6.75
Asmir Begovic,Everton,36,GK,270,0,0,0,0,0.0,0.43799999999999994,1.7,1,6.74
Lewis Dunk,Brighton,31,D(C),2574,1,0,2,1,0.7,0.884,2.8,1,6.73
Abdoulaye Doucouré,Everton,30,M(C),2538,2,4,6,0,1.1,0.7959999999999999,1.2,1,6.72
Michael Keane,Everton,30,D(CR),2793,3,2,2,1,0.6,0.765,3.0,1,6.72
Adam Webster,Brighton,28,D(C),1432,2,0,5,0,0.4,0.81,2.5,2,6.72
Andros Townsend,Everton,32,"AM(LR),FW",1459,3,2,3,0,1.0,0.7809999999999999,0.3,2,6.71
Anthony Gordon,Everton,22,AM(CLR),2285,4,2,4,0,1.3,0.742,0.5,2,6.7
Vitalii Mykolenko,Everton,24,"D(CL),M(L)",1056,1,0,0,0,0.6,0.7340000000000001,0.8,1,6.69
Danny Welbeck,Brighton,32,"AM(CLR),FW",1477,6,2,0,0,1.7,0.777,1.9,0,6.69
Enock Mwepu,Brighton,25,M(CR),997,2,4,2,0,1.1,0.745,0.5,2,6.66
Robert Sánchez,Brighton,25,GK,3330,0,0,4,1,0.0,0.674,0.5,0,6.63
Yerry Mina,Everton,28,D(C),847,0,0,3,0,0.5,0.8009999999999999,2.3,0,6.61
Fabian Delph,Everton,33,"D(L),M(CL)",666,0,0,2,0,0.2,0.843,0.5,0,6.61
Séamus Coleman,Everton,34,"D(CR),M(R)",2658,1,0,4,0,0.3,0.742,0.8,1,6.61
Jordan Pickford,Everton,29,GK,3150,0,0,2,0,0.0,0.48100000000000004,0.3,3,6.6
Solly March,Brighton,29,M(CLR),1739,0,2,1,0,0.6,0.774,0.5,0,6.59
