name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Danny Ward,Leicester,30,GK,90,0,0,0,0,0.0,0.88,0.0,0,7.25
James Maddison,Leicester,26,AM(CLR),2468,12,8,3,0,2.1,0.807,0.1,6,7.06
James Ward Prowse,Southampton,28,M(CR),3217,10,5,3,1,1.5,0.863,0.8,4,7.01
Jamie Vardy,Leicester,36,"AM(L),FW",1806,15,2,2,0,2.2,0.725,1.0,2,6.94
Wilfred Ndidi,Leicester,26,"D(C),DMC",1619,0,0,4,0,0.7,0.802,2.2,0,6.93
Ricardo Pereira,Leicester,29,"D(LR),M(R)",994,1,3,3,0,0.7,0.79,1.1,0,6.91
Youri Tielemans,Leicester,26,M(C),2634,6,4,3,0,1.8,0.835,0.8,3,6.9
Wesley Fofana,Leicester,22,D(C),630,0,0,2,0,0.4,0.89,3.0,0,6.87
Oriol Romeu,Southampton,31,DMC,2899,2,2,9,0,0.7,0.82,1.9,2,6.87
Kyle Walker Peters,Southampton,26,"D(LR),M(R)",2632,1,2,5,0,0.8,0.813,0.8,3,6.84
Mohammed Salisu,Southampton,24,D(CL),2972,0,0,8,1,0.7,0.779,3.0,3,6.82
Jan Bednarek,Southampton,27,D(C),2633,4,0,10,0,0.6,0.8170000000000001,2.9,2,6.81
Harvey Barnes,Leicester,25,AM(CL),2107,6,10,2,0,2.1,0.764,0.8,0,6.79
Jonny Evans,Leicester,35,D(CL),1350,1,1,3,0,0.2,0.8320000000000001,2.7,0,6.76
Çaglar Söyüncü,Leicester,27,D(C),2498,1,0,5,0,0.3,0.846,3.3,1,6.74
Tino Livramento,Southampton,20,D(R),2203,1,1,2,0,0.4,0.7859999999999999,0.9,1,6.73
Kasper Schmeichel,Leicester,36,GK,3330,0,0,2,0,0.0,0.6970000000000001,0.3,2,6.73
Luke Thomas,Leicester,22,"D(L),M(L)",1912,0,1,2,0,0.2,0.8029999999999999,1.1,0,6.73
Ché Adams,Southampton,27,"AM(CL),FW",2043,7,3,0,0,1.6,0.657,2.1,1,6.72
Fraser Forster,Southampton,35,GK,1710,0,0,1,0,0.0,0.547,0.4,1,6.71
James Justin,Leicester,25,"D(CLR),M(LR)",997,0,0,0,0,0.4,0.8059999999999999,1.0,0,6.7
Timothy Castagne,Leicester,27,"D(CLR),M(LR)",2126,1,0,1,0,0.3,0.82,1.4,0,6.7
Kiernan Dewsbury Hall,Leicester,24,M(C),2106,1,2,4,0,0.8,0.812,0.6,1,6.66
