name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Mohamed Salah,Liverpool,31,"AM(CLR),FW",2763,23,13,1,0,4.0,0.799,0.2,7,7.54
Trent Alexander Arnold,Liverpool,24,"D(R),DMC,M(R)",2854,2,12,2,0,1.6,0.7809999999999999,0.5,5,7.52
Kenedy,Chelsea,27,"D(L),M(LR)",59,0,1,0,0,1.0,0.7390000000000001,0.0,0,7.46
Luis Díaz,Liverpool,26,AM(L),964,4,3,0,0,2.9,0.877,1.2,1,7.44
Ben Chilwell,Chelsea,26,"D(L),M(L)",541,3,1,0,0,1.9,0.83,1.0,1,7.42
Joël Matip,Liverpool,32,D(C),2790,3,3,2,0,1.1,0.885,3.5,5,7.36
Sadio Mané,Liverpool,31,"AM(CLR),FW",2825,16,2,5,0,2.9,0.773,0.9,3,7.3
Reece James,Chelsea,23,"D(CR),DMC,M(R)",1868,5,9,4,1,1.4,0.8959999999999999,0.7,4,7.24
Andy Robertson,Liverpool,29,"D(L),M(L)",2541,3,10,5,1,0.6,0.852,0.9,2,7.23
Mason Mount,Chelsea,24,M(CLR),2365,11,10,4,0,2.4,0.8540000000000001,0.2,7,7.19
Virgil van Dijk,Liverpool,32,D(C),3060,3,1,3,0,1.0,0.895,3.4,0,7.18
Thiago Alcântara,Liverpool,32,M(C),1538,1,4,2,0,1.0,0.8909999999999999,1.3,0,7.1
Marcos Alonso,Chelsea,32,"D(CL),M(L)",2173,4,4,8,0,1.5,0.8109999999999999,1.4,1,7.1
Diogo Jota,Liverpool,26,"AM(CLR),FW",2373,15,4,3,0,2.6,0.7490000000000001,1.1,4,7.09
Thiago Silva,Chelsea,38,D(C),2651,3,0,2,0,0.6,0.9279999999999999,1.8,1,7.08
Mateo Kovacic,Chelsea,29,M(CL),1557,2,5,4,0,0.9,0.888,0.2,1,7.05
Kostas Tsimikas,Liverpool,27,D(L),874,0,2,3,0,0.6,0.813,0.9,0,7.04
Trevoh Chalobah,Chelsea,24,"D(CR),DMC",1451,3,1,2,0,0.5,0.9059999999999999,1.7,1,7.03
Caoimhín Kelleher,Liverpool,24,GK,180,0,0,0,0,0.0,0.897,0.5,0,7.02
Kepa,Chelsea,28,GK,360,0,0,0,0,0.0,0.789,0.3,0,7.02
N 39 Golo Kanté,Chelsea,32,M(C),1778,2,4,2,0,0.7,0.867,0.5,2,7.01
Fabinho,Liverpool,29,"D(CR),DMC",2316,5,1,7,0,0.7,0.875,1.5,1,7.0
Jorginho,Chelsea,31,DMC,2279,6,2,5,0,0.6,0.893,0.4,3,6.97
Hakim Ziyech,Chelsea,30,M(CLR),1317,4,3,3,0,2.3,0.812,0.6,3,6.92
Andreas Christensen,Chelsea,27,"D(C),DMC",1496,0,0,2,0,0.3,0.9,2.6,0,6.9
Neco Williams,Liverpool,22,"D(LR),M(LR)",7,0,1,0,0,0.0,1.0,0.0,0,6.9
Ibrahima Konaté,Liverpool,24,D(C),990,0,0,2,0,0.4,0.8809999999999999,3.1,0,6.89
Alisson Becker,Liverpool,30,GK,3240,0,1,0,0,0.0,0.855,0.4,1,6.88
Ruben Loftus Cheek,Chelsea,27,M(CLR),1388,0,2,1,0,0.8,0.897,1.5,0,6.87
Antonio Rüdiger,Chelsea,30,D(CLR),3035,3,0,9,0,1.4,0.8809999999999999,1.6,0,6.87
Jordan Henderson,Liverpool,33,"D(C),M(CLR)",2604,2,5,3,0,0.9,0.855,0.5,0,6.87
Curtis Jones,Liverpool,22,AM(CL),856,1,1,0,0,1.3,0.905,0.5,0,6.86
Kai Havertz,Chelsea,24,"M(CR),FW",1816,8,3,3,0,1.9,0.813,1.3,1,6.85
Roberto Firmino,Liverpool,31,"M(CLR),FW",987,5,4,3,0,1.5,0.7879999999999999,0.7,1,6.85
César Azpilicueta,Chelsea,33,"D(CLR),M(R)",2075,1,2,3,0,0.4,0.857,1.7,0,6.82
Romelu Lukaku,Chelsea,30,"AM(R),FW",1586,8,0,1,0,1.7,0.7290000000000001,2.0,2,6.82
Ross Barkley,Chelsea,29,M(CLR),176,1,0,0,0,1.5,0.851,1.0,1,6.82
Naby Keïta,Liverpool,28,M(C),1175,3,1,3,0,1.1,0.86,0.3,0,6.79
Callum Hudson Odoi,Chelsea,22,M(CLR),966,1,2,1,0,1.2,0.853,0.3,0,6.77
Malang Sarr,Chelsea,24,D(CL),546,0,0,2,0,0.1,0.882,1.6,0,6.77
Édouard Mendy,Chelsea,31,GK,3060,0,0,3,0,0.0,0.82,0.3,1,6.68
Christian Pulisic,Chelsea,24,"M(CLR),FW",1286,6,2,2,0,1.3,0.8029999999999999,0.5,1,6.67
James Milner,Liverpool,37,"D(LR),M(CLR)",851,0,1,2,0,0.4,0.86,0.5,0,6.6
Divock Origi,Liverpool,28,"AM(LR),FW",127,3,0,0,0,1.4,0.757,0.3,0,6.6
Harvey Elliott,Liverpool,20,AM(CR),346,0,0,0,0,1.7,0.8420000000000001,0.3,0,6.57
Joe Gomez,Liverpool,26,D(CLR),331,0,1,2,0,0.1,0.833,1.3,0,6.56
Alex Oxlade Chamberlain,Liverpool,29,M(CLR),787,2,1,0,0,1.2,0.823,0.3,0,6.55
Timo Werner,Chelsea,27,"AM(CLR),FW",1286,4,1,1,0,2.1,0.782,0.3,0,6.52
Saúl Ñíguez,Chelsea,28,"D(CL),M(CLR)",480,0,0,1,0,0.5,0.889,0.8,0,6.49
Takumi Minamino,Liverpool,28,"AM(CLR),FW",179,3,0,1,0,0.6,0.853,0.1,1,6.38
Tyler Morton,Liverpool,20,DMC,66,0,0,1,0,0.0,0.857,1.0,0,6.13
Kaide Gordon,Liverpool,18,Forward,8,0,0,0,0,1.0,1.0,0.0,0,6.08
Emerson,Chelsea,29,"D(L),M(L)",4,0,0,0,0,0.0,0.5,0.0,0,6.03
