name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kieran Trippier,Newcastle,32,"D(LR),M(R)",430,2,0,0,0,0.3,0.65,1.7,1,7.38
Allan Saint Maximin,Newcastle,26,"AM(CLR),FW",2812,5,5,6,0,1.8,0.763,0.5,6,7.09
Bruno Guimarães,Newcastle,25,DMC,1034,5,1,4,0,1.4,0.857,0.2,4,7.04
Matt Targett,Newcastle,27,"D(L),M(L)",1440,0,0,1,0,0.4,0.7440000000000001,1.2,1,6.99
Dan Burn,Newcastle,31,"D(CL),M(L)",1440,0,1,4,0,0.7,0.7829999999999999,4.3,0,6.98
James Tarkowski,Burnley,30,D(C),3107,1,2,11,0,0.6,0.688,4.4,1,6.97
Dwight McNeil,Burnley,23,M(CLR),3114,0,1,1,0,1.4,0.777,0.3,1,6.96
Ben Mee,Burnley,33,D(CL),1840,3,0,3,0,0.9,0.7040000000000001,3.2,1,6.92
Nathan Collins,Burnley,22,D(CR),1670,2,0,2,1,0.8,0.6920000000000001,3.1,1,6.89
Josh Brownhill,Burnley,27,M(CR),2953,2,3,10,0,0.8,0.774,1.3,2,6.86
Joelinton,Newcastle,27,"AM(CLR),FW",2559,4,1,8,0,1.3,0.7759999999999999,2.8,3,6.82
Charlie Taylor,Burnley,29,"D(CL),M(L)",2731,0,3,3,0,0.2,0.711,1.9,1,6.82
Nick Pope,Burnley,31,GK,3240,0,0,1,0,0.0,0.445,0.5,5,6.82
Chris Wood,Newcastle,31,FW,1328,2,0,0,0,1.2,0.525,6.6,0,6.72
Erik Pieters,Burnley,35,"D(CL),M(L)",727,0,1,1,0,0.6,0.677,1.0,0,6.71
Fabian Schär,Newcastle,31,D(C),2161,2,2,4,0,0.8,0.696,1.8,1,6.7
Maxwel Cornet,Burnley,26,"D(L),M(LR),FW",1778,9,1,2,0,1.8,0.706,0.9,1,6.69
Martin Dúbravka,Newcastle,34,GK,2340,0,0,1,0,0.0,0.594,0.2,1,6.66
Chris Wood,Burnley,31,FW,1378,3,0,1,0,1.8,0.586,5.5,0,6.66
Wout Weghorst,Burnley,31,FW,1457,2,3,3,0,1.5,0.643,2.8,0,6.62
Connor Roberts,Burnley,27,"D(LR),M(R)",1693,1,1,2,0,0.3,0.7290000000000001,0.6,0,6.61
Matthew Lowton,Burnley,34,"D(LR),M(R)",1772,1,2,3,1,0.4,0.674,1.0,0,6.59
Emil Krafth,Newcastle,29,D(CR),1638,0,1,5,0,0.3,0.733,1.1,0,6.59
Joe Willock,Newcastle,23,M(C),2047,2,0,0,0,1.2,0.816,0.6,1,6.58
Callum Wilson,Newcastle,31,FW,1395,8,0,4,0,1.9,0.682,1.6,3,6.57
Jonjo Shelvey,Newcastle,31,M(C),1986,2,1,5,1,1.3,0.813,0.4,1,6.57
Paul Dummett,Newcastle,31,D(CL),194,0,0,2,0,0.0,0.731,1.7,0,6.52
Jamaal Lascelles,Newcastle,29,D(C),2055,1,0,5,0,0.7,0.746,3.4,0,6.5
Javier Manquillo,Newcastle,29,"D(LR),M(R)",1267,1,2,5,0,0.2,0.73,0.8,0,6.48
Ryan Fraser,Newcastle,29,"M(CLR),FW",1471,2,3,3,0,0.9,0.775,0.2,0,6.45
Miguel Almirón,Newcastle,29,"AM(CLR),FW",1721,1,0,2,0,1.1,0.816,0.2,0,6.45
Isaac Hayden,Newcastle,28,"D(C),DMC",1003,1,0,5,0,0.4,0.7859999999999999,1.4,0,6.44
Jay Rodríguez,Burnley,34,"AM(CLR),FW",1375,2,2,3,0,1.4,0.599,1.9,0,6.44
Wayne Hennessey,Burnley,36,GK,180,0,0,0,0,0.0,0.479,1.0,0,6.44
Jóhann Gudmundsson,Burnley,32,M(CLR),1105,0,1,2,0,1.1,0.6759999999999999,0.8,0,6.43
Ashley Westwood,Burnley,33,DMC,2290,0,3,7,0,0.5,0.752,0.3,0,6.42
Matt Ritchie,Newcastle,33,"D(L),M(CLR)",1335,0,2,5,0,0.6,0.78,0.8,0,6.4
Sean Longstaff,Newcastle,25,DMC,1461,1,1,1,0,0.6,0.81,0.5,1,6.39
Jacob Murphy,Newcastle,28,"D(R),M(LR)",1455,1,2,4,0,0.8,0.645,0.4,0,6.38
Jack Cork,Burnley,34,DMC,1676,1,0,4,0,0.4,0.742,1.3,0,6.38
Federico Fernández,Newcastle,34,D(C),522,0,0,0,0,0.9,0.8740000000000001,1.4,0,6.37
Jamal Lewis,Newcastle,25,"D(L),M(L)",263,0,0,1,0,0.0,0.785,0.2,0,6.35
Jeff Hendrick,Newcastle,31,M(CR),70,1,0,0,0,0.3,0.9309999999999999,0.3,0,6.34
Matej Vydra,Burnley,31,"AM(CL),FW",668,2,3,1,0,0.9,0.735,0.8,0,6.33
Aaron Lennon,Burnley,36,M(LR),1548,2,0,2,0,0.4,0.735,0.3,0,6.28
Kevin Long,Burnley,32,D(C),408,0,0,1,0,0.7,0.775,2.2,0,6.22
Ciaran Clark,Newcastle,33,D(CL),1015,0,1,2,1,0.5,0.7909999999999999,2.0,0,6.22
Karl Darlow,Newcastle,32,GK,720,0,0,1,0,0.0,0.575,0.3,0,6.22
Ashley Barnes,Burnley,33,"AM(CL),FW",803,1,0,4,0,0.7,0.637,2.2,0,6.18
Dale Stephens,Burnley,34,M(C),123,0,0,1,0,0.3,0.807,0.0,0,6.17
Dwight Gayle,Newcastle,33,"AM(LR),FW",34,0,0,1,0,0.3,0.813,0.1,0,6.02
Freddie Woodman,Newcastle,26,GK,360,0,0,0,0,0.0,0.589,0.0,0,5.81
