name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Kevin De Bruyne,Man City,32,"M(CLR),FW",2205,15,8,2,0,2.6,0.825,0.4,4,7.63
Rodri,Man City,27,"D(C),DMC",2887,7,2,5,0,1.4,0.9179999999999999,2.6,4,7.43
João Cancelo,Man City,29,"D(LR),M(R)",3228,1,7,7,0,2.3,0.853,1.6,5,7.42
Phil Foden,Man City,23,"AM(CLR),FW",2133,9,5,1,0,2.0,0.8740000000000001,0.2,1,7.29
Bernardo Silva,Man City,29,"M(CLR),FW",2861,8,4,6,0,1.3,0.8959999999999999,0.2,3,7.27
Ilkay Gündogan,Man City,32,M(C),1856,8,4,1,0,2.0,0.912,0.4,1,7.24
Ferran Torres,Man City,23,"AM(LR),FW",305,2,1,0,0,3.3,0.7709999999999999,1.0,1,7.23
Raheem Sterling,Man City,28,"M(CLR),FW",2127,13,5,1,0,1.9,0.8540000000000001,0.1,4,7.2
Gabriel Jesus,Man City,26,"AM(LR),FW",1880,8,8,1,0,2.3,0.848,0.8,6,7.19
Jack Grealish,Man City,27,"AM(CL),FW",1917,3,3,3,0,1.7,0.884,0.5,0,7.16
Zack Steffen,Man City,28,GK,90,0,0,0,0,0.0,0.848,0.0,0,7.16
John Stones,Man City,29,"D(CR),DMC",1118,1,0,0,0,0.6,0.915,3.4,0,7.1
Oleksandr Zinchenko,Man City,26,"D(L),M(CLR)",1045,0,4,0,0,0.8,0.907,1.0,0,7.05
Riyad Mahrez,Man City,32,"AM(CLR),FW",1493,11,5,0,0,2.2,0.9,0.3,2,7.0
James Tarkowski,Burnley,30,D(C),3107,1,2,11,0,0.6,0.688,4.4,1,6.97
Dwight McNeil,Burnley,23,M(CLR),3114,0,1,1,0,1.4,0.777,0.3,1,6.96
Rúben Dias,Man City,26,D(C),2404,2,4,5,0,0.6,0.934,1.8,1,6.95
Ben Mee,Burnley,33,D(CL),1840,3,0,3,0,0.9,0.7040000000000001,3.2,1,6.92
Nathan Aké,Man City,28,"D(CL),DMC",921,2,0,0,0,0.4,0.9079999999999999,2.6,0,6.92
Aymeric Laporte,Man City,29,D(CL),2836,4,0,5,1,1.1,0.948,1.6,0,6.9
Nathan Collins,Burnley,22,D(CR),1670,2,0,2,1,0.8,0.6920000000000001,3.1,1,6.89
Josh Brownhill,Burnley,27,M(CR),2953,2,3,10,0,0.8,0.774,1.3,2,6.86
Charlie Taylor,Burnley,29,"D(CL),M(L)",2731,0,3,3,0,0.2,0.711,1.9,1,6.82
Nick Pope,Burnley,31,GK,3240,0,0,1,0,0.0,0.445,0.5,5,6.82
Kyle Walker,Man City,33,"D(CR),M(R)",1756,0,2,1,0,0.4,0.903,1.0,0,6.72
Erik Pieters,Burnley,35,"D(CL),M(L)",727,0,1,1,0,0.6,0.677,1.0,0,6.71
Fernandinho,Man City,38,"D(CR),DMC",960,2,1,1,0,0.9,0.888,1.2,0,6.7
Ederson,Man City,29,GK,3330,0,0,3,0,0.0,0.888,0.3,0,6.69
Maxwel Cornet,Burnley,26,"D(L),M(LR),FW",1778,9,1,2,0,1.8,0.706,0.9,1,6.69
Chris Wood,Burnley,31,FW,1378,3,0,1,0,1.8,0.586,5.5,0,6.66
Wout Weghorst,Burnley,31,FW,1457,2,3,3,0,1.5,0.643,2.8,0,6.62
Connor Roberts,Burnley,27,"D(LR),M(R)",1693,1,1,2,0,0.3,0.7290000000000001,0.6,0,6.61
Benjamin Mendy,Man City,29,"D(L),DMC,M(L)",79,0,0,0,0,0.0,0.922,0.0,0,6.6
Matthew Lowton,Burnley,34,"D(LR),M(R)",1772,1,2,3,1,0.4,0.674,1.0,0,6.59
Liam Delap,Man City,20,FW,9,0,0,0,0,0.0,1.0,0.0,0,6.49
Jay Rodríguez,Burnley,34,"AM(CLR),FW",1375,2,2,3,0,1.4,0.599,1.9,0,6.44
Wayne Hennessey,Burnley,36,GK,180,0,0,0,0,0.0,0.479,1.0,0,6.44
Cole Palmer,Man City,21,AM(C),122,0,0,0,0,1.0,0.902,0.5,0,6.43
Jóhann Gudmundsson,Burnley,32,M(CLR),1105,0,1,2,0,1.1,0.6759999999999999,0.8,0,6.43
Ashley Westwood,Burnley,33,DMC,2290,0,3,7,0,0.5,0.752,0.3,0,6.42
CJ Egan Riley,Man City,20,"D(R),DMC",3,0,0,0,0,0.0,1.0,0.0,0,6.38
Jack Cork,Burnley,34,DMC,1676,1,0,4,0,0.4,0.742,1.3,0,6.38
Matej Vydra,Burnley,31,"AM(CL),FW",668,2,3,1,0,0.9,0.735,0.8,0,6.33
Aaron Lennon,Burnley,36,M(LR),1548,2,0,2,0,0.4,0.735,0.3,0,6.28
Kevin Long,Burnley,32,D(C),408,0,0,1,0,0.7,0.775,2.2,0,6.22
Ashley Barnes,Burnley,33,"AM(CL),FW",803,1,0,4,0,0.7,0.637,2.2,0,6.18
Dale Stephens,Burnley,34,M(C),123,0,0,1,0,0.3,0.807,0.0,0,6.17
James McAtee,Man City,20,AM(C),19,0,0,0,0,0.5,0.6920000000000001,0.5,0,6.13
Kayky,Man City,20,AM(R),6,0,0,0,0,0.0,1.0,0.0,0,6.09
